freq,L,Q,N,L1,L2,W,S,"mag(S(1,1))","phase(S(1,1))"
500.0 MHz,119.797,87.895,1.5,5.0,2.8,0.25,0.2,0.989,106.059
500.0 MHz,133.768,79.432,1.5,5.0,2.9,0.2,0.25,0.988,99.903
500.0 MHz,121.959,88.029,1.5,5.0,2.9,0.25,0.2,0.989,105.072
500.0 MHz,200.179,61.845,1.5,5.0,3.0,0.1,0.1,0.984,76.965
500.0 MHz,136.169,79.613,1.5,5.0,3.0,0.2,0.25,0.988,98.897
500.0 MHz,124.394,88.279,1.5,5.0,3.0,0.25,0.2,0.989,103.976
500.0 MHz,138.55,79.83,1.5,5.0,3.1,0.2,0.25,0.988,97.915
500.0 MHz,126.658,88.42,1.5,5.0,3.1,0.25,0.2,0.989,102.971
500.0 MHz,140.947,79.879,1.5,5.0,3.2,0.2,0.25,0.988,96.94
500.0 MHz,128.926,88.5,1.5,5.0,3.2,0.25,0.2,0.989,101.978
500.0 MHz,143.309,79.983,1.5,5.0,3.3,0.2,0.25,0.988,95.994
500.0 MHz,131.192,88.64,1.5,5.0,3.3,0.25,0.2,0.989,100.999
500.0 MHz,145.681,80.129,1.5,5.0,3.4,0.2,0.25,0.988,95.058
500.0 MHz,133.443,88.86,1.5,5.0,3.4,0.25,0.2,0.989,100.041
500.0 MHz,216.109,62.047,1.5,5.0,3.5,0.1,0.1,0.985,72.731
500.0 MHz,148.128,80.213,1.5,5.0,3.5,0.2,0.25,0.988,94.106
500.0 MHz,135.702,89.141,1.5,5.0,3.5,0.25,0.2,0.989,99.092
500.0 MHz,150.482,80.337,1.5,5.0,3.6,0.2,0.25,0.988,93.205
500.0 MHz,137.959,89.221,1.5,5.0,3.6,0.25,0.2,0.989,98.158
500.0 MHz,152.862,80.397,1.5,5.0,3.7,0.2,0.25,0.988,92.306
500.0 MHz,140.233,89.244,1.5,5.0,3.7,0.25,0.2,0.989,97.23
500.0 MHz,160.028,80.576,1.5,5.0,4.0,0.2,0.25,0.988,89.682
500.0 MHz,162.407,80.628,1.5,5.0,4.1,0.2,0.25,0.988,88.837
500.0 MHz,164.786,80.672,1.5,5.0,4.2,0.2,0.25,0.988,88.004
500.0 MHz,167.186,80.646,1.5,5.0,4.3,0.2,0.25,0.988,87.176
500.0 MHz,169.567,80.687,1.5,5.0,4.4,0.2,0.25,0.988,86.367
500.0 MHz,171.954,80.682,1.5,5.0,4.5,0.2,0.25,0.988,85.568
500.0 MHz,174.442,80.793,1.5,5.0,4.6,0.2,0.25,0.988,84.748
500.0 MHz,176.852,80.73,1.5,5.0,4.7,0.2,0.25,0.988,83.966
500.0 MHz,176.838,79.781,1.5,5.0,4.9,0.2,0.3,0.988,83.97
500.0 MHz,158.047,88.056,1.5,5.0,4.9,0.25,0.3,0.989,90.397
500.0 MHz,264.881,61.861,1.5,5.0,5.0,0.1,0.1,0.986,61.99
500.0 MHz,244.443,59.862,1.5,5.0,5.0,0.1,0.2,0.985,66.125
500.0 MHz,179.179,79.819,1.5,5.0,5.0,0.2,0.3,0.988,83.221
500.0 MHz,160.243,88.055,1.5,5.0,5.0,0.25,0.3,0.989,89.606
500.0 MHz,268.166,61.793,1.5,5.0,5.1,0.1,0.1,0.986,61.368
500.0 MHz,247.484,59.801,1.5,5.0,5.1,0.1,0.2,0.985,65.479
500.0 MHz,271.51,61.718,1.5,5.0,5.2,0.1,0.1,0.986,60.747
500.0 MHz,250.566,59.738,1.5,5.0,5.2,0.1,0.2,0.985,64.836
500.0 MHz,253.671,59.669,1.5,5.0,5.3,0.1,0.2,0.985,64.198
500.0 MHz,211.391,83.419,1.5,5.0,5.3,0.2,0.1,0.989,73.947
500.0 MHz,256.771,59.596,1.5,5.0,5.4,0.1,0.2,0.985,63.574
500.0 MHz,214.086,83.326,1.5,5.0,5.4,0.2,0.1,0.989,73.25
500.0 MHz,259.878,59.513,1.5,5.0,5.5,0.1,0.2,0.985,62.958
500.0 MHz,216.774,83.287,1.5,5.0,5.5,0.2,0.1,0.989,72.567
500.0 MHz,219.502,83.21,1.5,5.0,5.6,0.2,0.1,0.989,71.884
500.0 MHz,222.363,83.181,1.5,5.0,5.7,0.2,0.1,0.989,71.181
500.0 MHz,225.094,83.128,1.5,5.0,5.8,0.2,0.1,0.989,70.52
500.0 MHz,227.844,83.089,1.5,5.0,5.9,0.2,0.1,0.989,69.865
500.0 MHz,240.531,72.676,1.5,5.0,6.0,0.15,0.2,0.987,66.977
500.0 MHz,215.102,81.462,1.5,5.0,6.0,0.2,0.2,0.988,72.991
500.0 MHz,263.713,72.074,1.5,5.0,6.8,0.15,0.2,0.988,62.216
500.0 MHz,236.235,80.97,1.5,5.0,6.8,0.2,0.2,0.989,67.932
500.0 MHz,287.735,71.256,1.5,5.0,7.6,0.15,0.2,0.988,57.889
500.0 MHz,312.712,70.514,1.5,5.0,8.4,0.15,0.2,0.989,53.94
500.0 MHz,338.681,69.582,1.5,5.0,9.2,0.15,0.2,0.989,50.333
500.0 MHz,268.357,62.07,1.5,5.1,5.0,0.1,0.1,0.986,61.332
500.0 MHz,247.51,59.784,1.5,5.1,5.0,0.1,0.2,0.985,65.474
500.0 MHz,271.727,61.979,1.5,5.1,5.1,0.1,0.1,0.986,60.707
500.0 MHz,250.629,59.704,1.5,5.1,5.1,0.1,0.2,0.985,64.822
500.0 MHz,275.049,61.907,1.5,5.1,5.2,0.1,0.1,0.986,60.101
500.0 MHz,253.689,59.648,1.5,5.1,5.2,0.1,0.2,0.985,64.195
500.0 MHz,256.808,59.579,1.5,5.1,5.3,0.1,0.2,0.985,63.566
500.0 MHz,214.129,83.327,1.5,5.1,5.3,0.2,0.1,0.989,73.239
500.0 MHz,259.921,59.504,1.5,5.1,5.4,0.1,0.2,0.985,62.95
500.0 MHz,216.836,83.23,1.5,5.1,5.4,0.2,0.1,0.989,72.551
500.0 MHz,263.041,59.419,1.5,5.1,5.5,0.1,0.2,0.985,62.342
500.0 MHz,219.538,83.19,1.5,5.1,5.5,0.2,0.1,0.989,71.876
500.0 MHz,222.278,83.108,1.5,5.1,5.6,0.2,0.1,0.989,71.201
500.0 MHz,225.153,83.075,1.5,5.1,5.7,0.2,0.1,0.989,70.506
500.0 MHz,227.898,83.022,1.5,5.1,5.8,0.2,0.1,0.989,69.853
500.0 MHz,230.602,82.984,1.5,5.1,5.9,0.2,0.1,0.989,69.219
500.0 MHz,271.724,61.985,1.5,5.2,5.0,0.1,0.1,0.986,60.707
500.0 MHz,250.616,59.762,1.5,5.2,5.0,0.1,0.2,0.985,64.825
500.0 MHz,253.712,59.687,1.5,5.2,5.1,0.1,0.2,0.985,64.19
500.0 MHz,278.483,61.808,1.5,5.2,5.2,0.1,0.1,0.986,59.487
500.0 MHz,256.854,59.609,1.5,5.2,5.2,0.1,0.2,0.985,63.557
500.0 MHz,259.953,59.549,1.5,5.2,5.3,0.1,0.2,0.985,62.943
500.0 MHz,216.875,83.277,1.5,5.2,5.3,0.2,0.1,0.989,72.541
500.0 MHz,263.08,59.473,1.5,5.2,5.4,0.1,0.2,0.985,62.335
500.0 MHz,219.597,83.18,1.5,5.2,5.4,0.2,0.1,0.989,71.861
500.0 MHz,266.215,59.386,1.5,5.2,5.5,0.1,0.2,0.985,61.735
500.0 MHz,222.311,83.137,1.5,5.2,5.5,0.2,0.1,0.989,71.193
500.0 MHz,225.065,83.054,1.5,5.2,5.6,0.2,0.1,0.989,70.527
500.0 MHz,227.928,83.026,1.5,5.2,5.7,0.2,0.1,0.989,69.846
500.0 MHz,230.651,82.957,1.5,5.2,5.8,0.2,0.1,0.989,69.208
500.0 MHz,233.429,82.913,1.5,5.2,5.9,0.2,0.1,0.989,68.568
500.0 MHz,275.116,61.872,1.5,5.3,5.0,0.1,0.1,0.986,60.089
500.0 MHz,253.898,59.94,1.5,5.3,5.0,0.1,0.2,0.985,64.152
500.0 MHz,257.008,59.862,1.5,5.3,5.1,0.1,0.2,0.985,63.526
500.0 MHz,281.872,61.707,1.5,5.3,5.2,0.1,0.1,0.986,58.891
500.0 MHz,260.131,59.793,1.5,5.3,5.2,0.1,0.2,0.985,62.908
500.0 MHz,263.312,59.705,1.5,5.3,5.3,0.1,0.2,0.985,62.29
500.0 MHz,219.595,83.223,1.5,5.3,5.3,0.2,0.1,0.989,71.861
500.0 MHz,266.42,59.639,1.5,5.3,5.4,0.1,0.2,0.985,61.696
500.0 MHz,222.379,83.099,1.5,5.3,5.4,0.2,0.1,0.989,71.177
500.0 MHz,269.57,59.55,1.5,5.3,5.5,0.1,0.2,0.985,61.105
500.0 MHz,225.107,83.054,1.5,5.3,5.5,0.2,0.1,0.989,70.517
500.0 MHz,227.874,82.964,1.5,5.3,5.6,0.2,0.1,0.989,69.858
500.0 MHz,230.716,82.923,1.5,5.3,5.7,0.2,0.1,0.989,69.193
500.0 MHz,233.489,82.867,1.5,5.3,5.8,0.2,0.1,0.989,68.554
500.0 MHz,236.279,82.817,1.5,5.3,5.9,0.2,0.1,0.989,67.922
500.0 MHz,278.515,61.775,1.5,5.4,5.0,0.1,0.1,0.986,59.481
500.0 MHz,257.032,59.864,1.5,5.4,5.0,0.1,0.2,0.985,63.521
500.0 MHz,260.154,59.782,1.5,5.4,5.1,0.1,0.2,0.985,62.904
500.0 MHz,285.301,61.603,1.5,5.4,5.2,0.1,0.1,0.986,58.3
500.0 MHz,263.291,59.711,1.5,5.4,5.2,0.1,0.2,0.985,62.294
500.0 MHz,266.452,59.635,1.5,5.4,5.3,0.1,0.2,0.985,61.69
500.0 MHz,222.485,83.267,1.5,5.4,5.3,0.2,0.1,0.989,71.151
500.0 MHz,269.644,59.545,1.5,5.4,5.4,0.1,0.2,0.985,61.091
500.0 MHz,225.175,83.187,1.5,5.4,5.4,0.2,0.1,0.989,70.501
500.0 MHz,272.772,59.464,1.5,5.4,5.5,0.1,0.2,0.985,60.514
500.0 MHz,227.975,83.115,1.5,5.4,5.5,0.2,0.1,0.989,69.834
500.0 MHz,230.756,83.023,1.5,5.4,5.6,0.2,0.1,0.989,69.184
500.0 MHz,233.612,82.977,1.5,5.4,5.7,0.2,0.1,0.989,68.526
500.0 MHz,236.398,82.912,1.5,5.4,5.8,0.2,0.1,0.989,67.896
500.0 MHz,239.203,82.859,1.5,5.4,5.9,0.2,0.1,0.989,67.271
500.0 MHz,384.055,67.761,1.5,5.5,10.0,0.15,0.2,0.99,45.011
500.0 MHz,281.919,61.681,1.5,5.5,5.0,0.1,0.1,0.986,58.883
500.0 MHz,260.193,59.761,1.5,5.5,5.0,0.1,0.2,0.985,62.896
500.0 MHz,263.329,59.678,1.5,5.5,5.1,0.1,0.2,0.985,62.287
500.0 MHz,288.739,61.508,1.5,5.5,5.2,0.1,0.1,0.986,57.718
500.0 MHz,266.481,59.609,1.5,5.5,5.2,0.1,0.2,0.985,61.685
500.0 MHz,269.656,59.532,1.5,5.5,5.3,0.1,0.2,0.985,61.089
500.0 MHz,225.276,83.2,1.5,5.5,5.3,0.2,0.1,0.989,70.476
500.0 MHz,272.826,59.451,1.5,5.5,5.4,0.1,0.2,0.985,60.504
500.0 MHz,228.037,83.095,1.5,5.5,5.4,0.2,0.1,0.989,69.82
500.0 MHz,276.049,59.348,1.5,5.5,5.5,0.1,0.2,0.986,59.92
500.0 MHz,230.735,83.076,1.5,5.5,5.5,0.2,0.1,0.989,69.189
500.0 MHz,233.588,82.95,1.5,5.5,5.6,0.2,0.1,0.989,68.532
500.0 MHz,236.457,82.896,1.5,5.5,5.7,0.2,0.1,0.989,67.882
500.0 MHz,239.257,82.831,1.5,5.5,5.8,0.2,0.1,0.989,67.259
500.0 MHz,242.079,82.781,1.5,5.5,5.9,0.2,0.1,0.989,66.641
500.0 MHz,255.102,72.386,1.5,5.5,6.0,0.15,0.2,0.988,63.912
500.0 MHz,228.465,81.085,1.5,5.5,6.0,0.2,0.2,0.988,69.719
500.0 MHz,278.85,71.702,1.5,5.5,6.8,0.15,0.2,0.988,59.424
500.0 MHz,250.119,80.498,1.5,5.5,6.8,0.2,0.2,0.989,64.933
500.0 MHz,303.507,70.809,1.5,5.5,7.6,0.15,0.2,0.988,55.336
500.0 MHz,329.188,69.987,1.5,5.5,8.4,0.15,0.2,0.989,51.598
500.0 MHz,355.944,68.979,1.5,5.5,9.2,0.15,0.2,0.989,48.175
500.0 MHz,285.318,61.586,1.5,5.6,5.0,0.1,0.1,0.986,58.297
500.0 MHz,263.36,59.667,1.5,5.6,5.0,0.1,0.2,0.985,62.281
500.0 MHz,266.512,59.588,1.5,5.6,5.1,0.1,0.2,0.985,61.679
500.0 MHz,292.172,61.411,1.5,5.6,5.2,0.1,0.1,0.986,57.147
500.0 MHz,269.677,59.515,1.5,5.6,5.2,0.1,0.2,0.985,61.085
500.0 MHz,272.866,59.435,1.5,5.6,5.3,0.1,0.2,0.985,60.497
500.0 MHz,228.086,83.109,1.5,5.6,5.3,0.2,0.1,0.989,69.808
500.0 MHz,276.051,59.356,1.5,5.6,5.4,0.1,0.2,0.986,59.92
500.0 MHz,230.861,82.999,1.5,5.6,5.4,0.2,0.1,0.989,69.159
500.0 MHz,279.244,59.262,1.5,5.6,5.5,0.1,0.2,0.986,59.351
500.0 MHz,233.631,82.947,1.5,5.6,5.5,0.2,0.1,0.989,68.522
500.0 MHz,236.38,82.882,1.5,5.6,5.6,0.2,0.1,0.989,67.9
500.0 MHz,239.323,82.794,1.5,5.6,5.7,0.2,0.1,0.989,67.244
500.0 MHz,242.139,82.729,1.5,5.6,5.8,0.2,0.1,0.989,66.627
500.0 MHz,244.974,82.672,1.5,5.6,5.9,0.2,0.1,0.989,66.017
500.0 MHz,288.774,61.456,1.5,5.7,5.0,0.1,0.1,0.986,57.712
500.0 MHz,266.519,59.586,1.5,5.7,5.0,0.1,0.2,0.985,61.678
500.0 MHz,269.685,59.505,1.5,5.7,5.1,0.1,0.2,0.985,61.084
500.0 MHz,295.662,61.278,1.5,5.7,5.2,0.1,0.1,0.986,56.577
500.0 MHz,272.864,59.43,1.5,5.7,5.2,0.1,0.2,0.985,60.497
500.0 MHz,276.068,59.351,1.5,5.7,5.3,0.1,0.2,0.986,59.917
500.0 MHz,230.898,83.013,1.5,5.7,5.3,0.2,0.1,0.989,69.151
500.0 MHz,279.267,59.269,1.5,5.7,5.4,0.1,0.2,0.986,59.347
500.0 MHz,233.687,82.902,1.5,5.7,5.4,0.2,0.1,0.989,68.509
500.0 MHz,282.474,59.173,1.5,5.7,5.5,0.1,0.2,0.986,58.786
500.0 MHz,236.469,82.842,1.5,5.7,5.5,0.2,0.1,0.989,67.879
500.0 MHz,239.294,82.746,1.5,5.7,5.6,0.2,0.1,0.989,67.251
500.0 MHz,242.121,82.728,1.5,5.7,5.7,0.2,0.1,0.989,66.631
500.0 MHz,245.022,82.62,1.5,5.7,5.8,0.2,0.1,0.989,66.006
500.0 MHz,247.871,82.559,1.5,5.7,5.9,0.2,0.1,0.989,65.403
500.0 MHz,292.211,61.348,1.5,5.8,5.0,0.1,0.1,0.986,57.141
500.0 MHz,269.688,59.502,1.5,5.8,5.0,0.1,0.2,0.985,61.083
500.0 MHz,272.867,59.418,1.5,5.8,5.1,0.1,0.2,0.985,60.497
500.0 MHz,299.133,61.17,1.5,5.8,5.2,0.1,0.1,0.987,56.021
500.0 MHz,276.061,59.343,1.5,5.8,5.2,0.1,0.2,0.986,59.918
500.0 MHz,279.28,59.263,1.5,5.8,5.3,0.1,0.2,0.986,59.345
500.0 MHz,233.71,82.926,1.5,5.8,5.3,0.2,0.1,0.989,68.504
500.0 MHz,282.493,59.178,1.5,5.8,5.4,0.1,0.2,0.986,58.783
500.0 MHz,236.512,82.813,1.5,5.8,5.4,0.2,0.1,0.989,67.87
500.0 MHz,285.716,59.084,1.5,5.8,5.5,0.1,0.2,0.986,58.228
500.0 MHz,239.31,82.754,1.5,5.8,5.5,0.2,0.1,0.989,67.247
500.0 MHz,242.104,82.601,1.5,5.8,5.6,0.2,0.1,0.989,66.635
500.0 MHz,245.06,82.592,1.5,5.8,5.7,0.2,0.1,0.989,65.998
500.0 MHz,247.829,82.559,1.5,5.8,5.8,0.2,0.1,0.989,65.412
500.0 MHz,250.769,82.458,1.5,5.8,5.9,0.2,0.1,0.989,64.798
500.0 MHz,295.73,61.396,1.5,5.9,5.0,0.1,0.1,0.986,56.566
500.0 MHz,272.91,59.38,1.5,5.9,5.0,0.1,0.2,0.985,60.489
500.0 MHz,276.104,59.296,1.5,5.9,5.1,0.1,0.2,0.986,59.91
500.0 MHz,302.687,61.212,1.5,5.9,5.2,0.1,0.1,0.987,55.462
500.0 MHz,279.312,59.219,1.5,5.9,5.2,0.1,0.2,0.986,59.339
500.0 MHz,282.547,59.139,1.5,5.9,5.3,0.1,0.2,0.986,58.773
500.0 MHz,236.547,82.82,1.5,5.9,5.3,0.2,0.1,0.989,67.862
500.0 MHz,285.776,59.055,1.5,5.9,5.4,0.1,0.2,0.986,58.218
500.0 MHz,239.364,82.701,1.5,5.9,5.4,0.2,0.1,0.989,67.235
500.0 MHz,289.013,58.959,1.5,5.9,5.5,0.1,0.2,0.986,57.671
500.0 MHz,242.131,82.589,1.5,5.9,5.5,0.2,0.1,0.989,66.629
500.0 MHz,244.983,82.486,1.5,5.9,5.6,0.2,0.1,0.989,66.015
500.0 MHz,247.955,82.474,1.5,5.9,5.7,0.2,0.1,0.989,65.385
500.0 MHz,250.813,82.397,1.5,5.9,5.8,0.2,0.1,0.989,64.789
500.0 MHz,253.609,82.365,1.5,5.9,5.9,0.2,0.1,0.989,64.216
500.0 MHz,402.658,66.956,1.5,6.0,10.0,0.15,0.2,0.99,43.126
500.0 MHz,299.2,61.285,1.5,6.0,5.0,0.1,0.1,0.987,56.01
500.0 MHz,276.161,59.446,1.5,6.0,5.0,0.1,0.2,0.986,59.9
500.0 MHz,279.37,59.36,1.5,6.0,5.1,0.1,0.2,0.986,59.329
500.0 MHz,306.192,61.099,1.5,6.0,5.2,0.1,0.1,0.987,54.92
500.0 MHz,282.594,59.282,1.5,6.0,5.2,0.1,0.2,0.986,58.765
500.0 MHz,285.844,59.2,1.5,6.0,5.3,0.1,0.2,0.986,58.207
500.0 MHz,239.419,82.737,1.5,6.0,5.3,0.2,0.1,0.989,67.223
500.0 MHz,289.088,59.112,1.5,6.0,5.4,0.1,0.2,0.986,57.659
500.0 MHz,242.249,82.617,1.5,6.0,5.4,0.2,0.1,0.989,66.604
500.0 MHz,245.074,82.551,1.5,6.0,5.5,0.2,0.1,0.989,65.995
500.0 MHz,247.941,82.444,1.5,6.0,5.6,0.2,0.1,0.989,65.388
500.0 MHz,250.887,82.381,1.5,6.0,5.7,0.2,0.1,0.989,64.774
500.0 MHz,253.76,82.299,1.5,6.0,5.8,0.2,0.1,0.989,64.185
500.0 MHz,256.655,82.233,1.5,6.0,5.9,0.2,0.1,0.989,63.602
500.0 MHz,270.042,71.918,1.5,6.0,6.0,0.15,0.2,0.988,61.021
500.0 MHz,242.057,80.765,1.5,6.0,6.0,0.2,0.2,0.989,66.645
500.0 MHz,294.312,71.198,1.5,6.0,6.8,0.15,0.2,0.988,56.799
500.0 MHz,264.344,80.04,1.5,6.0,6.8,0.2,0.2,0.989,62.096
500.0 MHz,319.642,70.24,1.5,6.0,7.6,0.15,0.2,0.989,52.931
500.0 MHz,346.073,69.344,1.5,6.0,8.4,0.15,0.2,0.989,49.387
500.0 MHz,373.666,68.268,1.5,6.0,9.2,0.15,0.2,0.989,46.134
500.0 MHz,302.717,61.222,1.5,6.1,5.0,0.1,0.1,0.987,55.457
500.0 MHz,279.368,59.356,1.5,6.1,5.0,0.1,0.2,0.986,59.33
500.0 MHz,282.592,59.269,1.5,6.1,5.1,0.1,0.2,0.986,58.766
500.0 MHz,309.744,61.031,1.5,6.1,5.2,0.1,0.1,0.987,54.381
500.0 MHz,285.831,59.189,1.5,6.1,5.2,0.1,0.2,0.986,58.209
500.0 MHz,289.095,59.106,1.5,6.1,5.3,0.1,0.2,0.986,57.657
500.0 MHz,242.303,82.634,1.5,6.1,5.3,0.2,0.1,0.989,66.592
500.0 MHz,292.355,59.018,1.5,6.1,5.4,0.1,0.2,0.986,57.116
500.0 MHz,245.149,82.513,1.5,6.1,5.4,0.2,0.1,0.989,65.979
500.0 MHz,247.99,82.446,1.5,6.1,5.5,0.2,0.1,0.989,65.378
500.0 MHz,250.872,82.338,1.5,6.1,5.6,0.2,0.1,0.989,64.777
500.0 MHz,253.894,82.271,1.5,6.1,5.7,0.2,0.1,0.989,64.158
500.0 MHz,256.723,82.191,1.5,6.1,5.8,0.2,0.1,0.989,63.588
500.0 MHz,259.632,82.117,1.5,6.1,5.9,0.2,0.1,0.989,63.011
500.0 MHz,306.409,61.296,1.5,6.2,5.0,0.1,0.1,0.987,54.887
500.0 MHz,282.6,59.254,1.5,6.2,5.0,0.1,0.2,0.986,58.764
500.0 MHz,285.839,59.164,1.5,6.2,5.1,0.1,0.2,0.986,58.208
500.0 MHz,313.473,61.104,1.5,6.2,5.2,0.1,0.1,0.987,53.825
500.0 MHz,289.093,59.084,1.5,6.2,5.2,0.1,0.2,0.986,57.658
500.0 MHz,292.373,58.998,1.5,6.2,5.3,0.1,0.2,0.986,57.113
500.0 MHz,245.18,82.542,1.5,6.2,5.3,0.2,0.1,0.989,65.973
500.0 MHz,295.649,58.91,1.5,6.2,5.4,0.1,0.2,0.986,56.579
500.0 MHz,248.04,82.419,1.5,6.2,5.4,0.2,0.1,0.989,65.367
500.0 MHz,250.896,82.348,1.5,6.2,5.5,0.2,0.1,0.989,64.772
500.0 MHz,253.793,82.236,1.5,6.2,5.6,0.2,0.1,0.989,64.179
500.0 MHz,256.768,82.166,1.5,6.2,5.7,0.2,0.1,0.989,63.579
500.0 MHz,259.675,82.084,1.5,6.2,5.8,0.2,0.1,0.989,63.003
500.0 MHz,262.599,82.008,1.5,6.2,5.9,0.2,0.1,0.989,62.432
500.0 MHz,309.924,61.203,1.5,6.3,5.0,0.1,0.1,0.987,54.354
500.0 MHz,285.875,59.212,1.5,6.3,5.0,0.1,0.2,0.986,58.201
500.0 MHz,289.133,59.117,1.5,6.3,5.1,0.1,0.2,0.986,57.651
500.0 MHz,317.025,61.004,1.5,6.3,5.2,0.1,0.1,0.987,53.306
500.0 MHz,292.403,59.035,1.5,6.3,5.2,0.1,0.2,0.986,57.108
500.0 MHz,295.702,58.945,1.5,6.3,5.3,0.1,0.2,0.986,56.57
500.0 MHz,248.07,82.443,1.5,6.3,5.3,0.2,0.1,0.989,65.361
500.0 MHz,298.99,58.856,1.5,6.3,5.4,0.1,0.2,0.986,56.043
500.0 MHz,250.939,82.323,1.5,6.3,5.4,0.2,0.1,0.989,64.763
500.0 MHz,253.81,82.252,1.5,6.3,5.5,0.2,0.1,0.989,64.175
500.0 MHz,256.722,82.137,1.5,6.3,5.6,0.2,0.1,0.989,63.588
500.0 MHz,259.714,82.065,1.5,6.3,5.7,0.2,0.1,0.989,62.995
500.0 MHz,262.634,81.976,1.5,6.3,5.8,0.2,0.1,0.989,62.426
500.0 MHz,265.576,81.899,1.5,6.3,5.9,0.2,0.1,0.989,61.862
500.0 MHz,313.464,61.107,1.5,6.4,5.0,0.1,0.1,0.987,53.827
500.0 MHz,289.3,59.273,1.5,6.4,5.0,0.1,0.2,0.986,57.623
500.0 MHz,292.57,59.18,1.5,6.4,5.1,0.1,0.2,0.986,57.081
500.0 MHz,320.602,60.905,1.5,6.4,5.2,0.1,0.1,0.987,52.792
500.0 MHz,295.857,59.095,1.5,6.4,5.2,0.1,0.2,0.986,56.545
500.0 MHz,299.169,59.008,1.5,6.4,5.3,0.1,0.2,0.986,56.014
500.0 MHz,250.965,82.344,1.5,6.4,5.3,0.2,0.1,0.989,64.758
500.0 MHz,302.477,58.914,1.5,6.4,5.4,0.1,0.2,0.986,55.494
500.0 MHz,253.846,82.225,1.5,6.4,5.4,0.2,0.1,0.989,64.168
500.0 MHz,256.742,82.139,1.5,6.4,5.5,0.2,0.1,0.989,63.584
500.0 MHz,259.671,82.026,1.5,6.4,5.6,0.2,0.1,0.989,63.004
500.0 MHz,262.678,81.949,1.5,6.4,5.7,0.2,0.1,0.989,62.417
500.0 MHz,265.614,81.858,1.5,6.4,5.8,0.2,0.1,0.989,61.854
500.0 MHz,268.572,81.775,1.5,6.4,5.9,0.2,0.1,0.989,61.296
500.0 MHz,421.921,66.135,1.5,6.5,10.0,0.15,0.2,0.99,41.327
500.0 MHz,317.26,61.025,1.5,6.5,5.0,0.1,0.1,0.987,53.272
500.0 MHz,292.568,59.187,1.5,6.5,5.0,0.1,0.2,0.986,57.081
500.0 MHz,295.855,59.094,1.5,6.5,5.1,0.1,0.2,0.986,56.545
500.0 MHz,324.439,60.821,1.5,6.5,5.2,0.1,0.1,0.987,52.251
500.0 MHz,299.156,59.008,1.5,6.5,5.2,0.1,0.2,0.986,56.017
500.0 MHz,302.485,58.918,1.5,6.5,5.3,0.1,0.2,0.986,55.492
500.0 MHz,253.943,82.334,1.5,6.5,5.3,0.2,0.1,0.989,64.148
500.0 MHz,305.809,58.824,1.5,6.5,5.4,0.1,0.2,0.986,54.978
500.0 MHz,256.848,82.202,1.5,6.5,5.4,0.2,0.1,0.989,63.563
500.0 MHz,259.75,82.125,1.5,6.5,5.5,0.2,0.1,0.989,62.988
500.0 MHz,262.696,82.008,1.5,6.5,5.6,0.2,0.1,0.989,62.414
500.0 MHz,265.718,81.923,1.5,6.5,5.7,0.2,0.1,0.989,61.834
500.0 MHz,268.67,81.828,1.5,6.5,5.8,0.2,0.1,0.989,61.278
500.0 MHz,271.645,81.746,1.5,6.5,5.9,0.2,0.1,0.989,60.726
500.0 MHz,283.877,71.768,1.5,6.5,6.0,0.15,0.2,0.988,58.547
500.0 MHz,256.099,80.204,1.5,6.5,6.0,0.2,0.2,0.989,63.713
500.0 MHz,310.1,70.614,1.5,6.5,6.8,0.15,0.2,0.989,54.33
500.0 MHz,278.905,79.41,1.5,6.5,6.8,0.2,0.2,0.989,59.416
500.0 MHz,336.144,69.59,1.5,6.5,7.6,0.15,0.2,0.989,50.665
500.0 MHz,363.37,68.624,1.5,6.5,8.4,0.15,0.2,0.989,47.299
500.0 MHz,392.358,67.308,1.5,6.5,9.2,0.15,0.2,0.99,44.151
500.0 MHz,320.857,60.897,1.5,6.6,5.0,0.1,0.1,0.987,52.756
500.0 MHz,295.855,59.102,1.5,6.6,5.0,0.1,0.2,0.986,56.545
500.0 MHz,299.158,59.008,1.5,6.6,5.1,0.1,0.2,0.986,56.016
500.0 MHz,328.074,60.689,1.5,6.6,5.2,0.1,0.1,0.987,51.748
500.0 MHz,302.476,58.921,1.5,6.6,5.2,0.1,0.2,0.986,55.494
500.0 MHz,305.82,58.829,1.5,6.6,5.3,0.1,0.2,0.986,54.976
500.0 MHz,256.88,82.204,1.5,6.6,5.3,0.2,0.1,0.989,63.557
500.0 MHz,309.161,58.735,1.5,6.6,5.4,0.1,0.2,0.986,54.468
500.0 MHz,259.802,82.075,1.5,6.6,5.4,0.2,0.1,0.989,62.978
500.0 MHz,262.718,81.991,1.5,6.6,5.5,0.2,0.1,0.989,62.41
500.0 MHz,265.678,81.868,1.5,6.6,5.6,0.2,0.1,0.989,61.842
500.0 MHz,268.718,81.785,1.5,6.6,5.7,0.2,0.1,0.989,61.269
500.0 MHz,271.688,81.691,1.5,6.6,5.8,0.2,0.1,0.989,60.718
500.0 MHz,274.679,81.604,1.5,6.6,5.9,0.2,0.1,0.989,60.172
500.0 MHz,324.461,60.767,1.5,6.7,5.0,0.1,0.1,0.987,52.248
500.0 MHz,299.346,59.067,1.5,6.7,5.0,0.1,0.2,0.986,55.986
500.0 MHz,302.665,58.97,1.5,6.7,5.1,0.1,0.2,0.986,55.464
