freq,L,Q,N,L1,L2,W,S,"mag(S(1,1))","phase(S(1,1))"
100.0 MHz,95.133,41.514,1.75,3.1,2.6,0.2,0.25,0.994,166.365
100.0 MHz,86.145,45.272,1.75,3.1,2.6,0.25,0.2,0.995,167.643
100.0 MHz,98.139,41.77,1.75,3.1,2.7,0.2,0.25,0.994,165.939
100.0 MHz,89.01,45.654,1.75,3.1,2.7,0.25,0.2,0.995,167.235
100.0 MHz,101.193,42.015,1.75,3.1,2.8,0.2,0.25,0.994,165.506
100.0 MHz,91.852,45.979,1.75,3.1,2.8,0.25,0.2,0.995,166.831
100.0 MHz,104.191,42.24,1.75,3.1,2.9,0.2,0.25,0.994,165.081
100.0 MHz,94.725,46.244,1.75,3.1,2.9,0.25,0.2,0.995,166.423
100.0 MHz,107.19,42.445,1.75,3.1,3.0,0.2,0.25,0.994,164.657
100.0 MHz,97.549,46.518,1.75,3.1,3.0,0.25,0.2,0.995,166.023
100.0 MHz,110.174,42.658,1.75,3.1,3.1,0.2,0.25,0.994,164.235
100.0 MHz,100.368,46.758,1.75,3.1,3.1,0.25,0.2,0.995,165.623
100.0 MHz,113.162,42.836,1.75,3.1,3.2,0.2,0.25,0.994,163.813
100.0 MHz,103.207,46.962,1.75,3.1,3.2,0.25,0.2,0.995,165.221
100.0 MHz,116.146,43.016,1.75,3.1,3.3,0.2,0.25,0.993,163.392
100.0 MHz,106.041,47.178,1.75,3.1,3.3,0.25,0.2,0.994,164.819
100.0 MHz,119.126,43.196,1.75,3.1,3.4,0.2,0.25,0.993,162.972
100.0 MHz,108.86,47.435,1.75,3.1,3.4,0.25,0.2,0.994,164.421
100.0 MHz,122.17,43.474,1.75,3.1,3.5,0.2,0.25,0.993,162.544
100.0 MHz,111.708,47.802,1.75,3.1,3.5,0.25,0.2,0.994,164.018
100.0 MHz,125.154,43.645,1.75,3.1,3.6,0.2,0.25,0.993,162.124
100.0 MHz,114.529,47.994,1.75,3.1,3.6,0.25,0.2,0.994,163.62
100.0 MHz,128.149,43.78,1.75,3.1,3.7,0.2,0.25,0.993,161.703
100.0 MHz,117.375,48.151,1.75,3.1,3.7,0.25,0.2,0.994,163.219
100.0 MHz,131.086,43.903,1.75,3.1,3.8,0.2,0.25,0.993,161.291
100.0 MHz,134.117,44.04,1.75,3.1,3.9,0.2,0.25,0.993,160.867
100.0 MHz,137.09,44.183,1.75,3.1,4.0,0.2,0.25,0.992,160.451
100.0 MHz,140.066,44.298,1.75,3.1,4.1,0.2,0.25,0.992,160.035
100.0 MHz,143.04,44.412,1.75,3.1,4.2,0.2,0.25,0.992,159.62
100.0 MHz,146.007,44.522,1.75,3.1,4.3,0.2,0.25,0.992,159.206
100.0 MHz,148.973,44.658,1.75,3.1,4.4,0.2,0.25,0.992,158.793
100.0 MHz,151.932,44.75,1.75,3.1,4.5,0.2,0.25,0.992,158.382
100.0 MHz,154.982,44.958,1.75,3.1,4.6,0.2,0.25,0.992,157.958
100.0 MHz,157.949,45.019,1.75,3.1,4.7,0.2,0.25,0.992,157.547
100.0 MHz,160.903,45.128,1.75,3.1,4.8,0.2,0.25,0.991,157.138
100.0 MHz,158.022,44.362,1.75,3.1,4.9,0.2,0.3,0.991,157.537
100.0 MHz,139.456,48.284,1.75,3.1,4.9,0.25,0.3,0.993,160.12
100.0 MHz,160.913,44.451,1.75,3.1,5.0,0.2,0.3,0.991,157.136
100.0 MHz,142.12,48.361,1.75,3.1,5.0,0.25,0.3,0.993,159.748
100.0 MHz,132.527,32.02,1.75,3.2,2.0,0.1,0.1,,
100.0 MHz,82.829,40.443,1.75,3.2,2.0,0.2,0.2,0.995,168.115
100.0 MHz,86.056,40.852,1.75,3.2,2.1,0.2,0.2,0.995,167.656
100.0 MHz,140.932,32.412,1.75,3.2,2.2,0.1,0.1,0.989,159.913
100.0 MHz,145.158,32.611,1.75,3.2,2.3,0.1,0.1,0.989,159.324
100.0 MHz,95.557,41.932,1.75,3.2,2.4,0.2,0.2,0.994,166.305
100.0 MHz,94.281,41.41,1.75,3.2,2.5,0.2,0.25,0.994,166.486
100.0 MHz,85.231,45.111,1.75,3.2,2.5,0.25,0.2,0.995,167.773
100.0 MHz,97.308,41.644,1.75,3.2,2.6,0.2,0.25,0.994,166.057
100.0 MHz,88.194,45.476,1.75,3.2,2.6,0.25,0.2,0.995,167.352
100.0 MHz,100.329,41.903,1.75,3.2,2.7,0.2,0.25,0.994,165.628
100.0 MHz,91.076,45.869,1.75,3.2,2.7,0.25,0.2,0.995,166.942
100.0 MHz,103.409,42.17,1.75,3.2,2.8,0.2,0.25,0.994,165.192
100.0 MHz,93.948,46.228,1.75,3.2,2.8,0.25,0.2,0.995,166.534
100.0 MHz,106.421,42.388,1.75,3.2,2.9,0.2,0.25,0.994,164.766
100.0 MHz,96.835,46.483,1.75,3.2,2.9,0.25,0.2,0.995,166.124
100.0 MHz,109.433,42.593,1.75,3.2,3.0,0.2,0.25,0.994,164.34
100.0 MHz,99.672,46.752,1.75,3.2,3.0,0.25,0.2,0.995,165.721
100.0 MHz,112.43,42.798,1.75,3.2,3.1,0.2,0.25,0.994,163.916
100.0 MHz,102.503,46.995,1.75,3.2,3.1,0.25,0.2,0.995,165.32
100.0 MHz,115.427,42.984,1.75,3.2,3.2,0.2,0.25,0.993,163.493
100.0 MHz,105.351,47.198,1.75,3.2,3.2,0.25,0.2,0.995,164.917
100.0 MHz,118.427,43.162,1.75,3.2,3.3,0.2,0.25,0.993,163.071
100.0 MHz,108.203,47.4,1.75,3.2,3.3,0.25,0.2,0.994,164.514
100.0 MHz,121.417,43.335,1.75,3.2,3.4,0.2,0.25,0.993,162.65
100.0 MHz,111.034,47.653,1.75,3.2,3.4,0.25,0.2,0.994,164.114
100.0 MHz,124.469,43.603,1.75,3.2,3.5,0.2,0.25,0.993,162.22
100.0 MHz,113.891,48.005,1.75,3.2,3.5,0.25,0.2,0.994,163.71
100.0 MHz,127.465,43.772,1.75,3.2,3.6,0.2,0.25,0.993,161.799
100.0 MHz,116.724,48.197,1.75,3.2,3.6,0.25,0.2,0.994,163.311
100.0 MHz,130.471,43.904,1.75,3.2,3.7,0.2,0.25,0.993,161.378
100.0 MHz,119.582,48.351,1.75,3.2,3.7,0.25,0.2,0.994,162.908
100.0 MHz,133.42,44.027,1.75,3.2,3.8,0.2,0.25,0.993,160.964
100.0 MHz,136.468,44.175,1.75,3.2,3.9,0.2,0.25,0.992,160.538
100.0 MHz,139.453,44.318,1.75,3.2,4.0,0.2,0.25,0.992,160.12
100.0 MHz,142.439,44.429,1.75,3.2,4.1,0.2,0.25,0.992,159.703
100.0 MHz,145.424,44.542,1.75,3.2,4.2,0.2,0.25,0.992,159.287
100.0 MHz,148.403,44.655,1.75,3.2,4.3,0.2,0.25,0.992,158.872
100.0 MHz,151.38,44.786,1.75,3.2,4.4,0.2,0.25,0.992,158.458
100.0 MHz,154.35,44.878,1.75,3.2,4.5,0.2,0.25,0.992,158.046
100.0 MHz,157.408,45.08,1.75,3.2,4.6,0.2,0.25,0.992,157.622
100.0 MHz,160.385,45.139,1.75,3.2,4.7,0.2,0.25,0.991,157.21
100.0 MHz,163.35,45.25,1.75,3.2,4.8,0.2,0.25,0.991,156.799
100.0 MHz,160.429,44.467,1.75,3.2,4.9,0.2,0.3,0.991,157.203
100.0 MHz,141.965,48.404,1.75,3.2,4.9,0.25,0.3,0.993,159.77
100.0 MHz,163.333,44.559,1.75,3.2,5.0,0.2,0.3,0.991,156.802
100.0 MHz,144.589,48.511,1.75,3.2,5.0,0.25,0.3,0.993,159.404
100.0 MHz,135.201,32.041,1.75,3.3,2.0,0.1,0.1,,
100.0 MHz,84.88,40.57,1.75,3.3,2.0,0.2,0.2,0.995,167.823
100.0 MHz,88.127,40.978,1.75,3.3,2.1,0.2,0.2,0.995,167.361
100.0 MHz,143.653,32.441,1.75,3.3,2.2,0.1,0.1,0.989,159.534
100.0 MHz,91.334,41.348,1.75,3.3,2.2,0.2,0.2,0.995,166.905
100.0 MHz,147.89,32.637,1.75,3.3,2.3,0.1,0.1,0.989,158.943
100.0 MHz,97.622,42.023,1.75,3.3,2.4,0.2,0.2,0.994,166.012
100.0 MHz,96.345,41.509,1.75,3.3,2.5,0.2,0.25,0.994,166.193
100.0 MHz,87.111,45.229,1.75,3.3,2.5,0.25,0.2,0.995,167.506
100.0 MHz,99.413,41.784,1.75,3.3,2.6,0.2,0.25,0.994,165.758
100.0 MHz,90.019,45.634,1.75,3.3,2.6,0.25,0.2,0.995,167.092
100.0 MHz,102.449,42.044,1.75,3.3,2.7,0.2,0.25,0.994,165.328
100.0 MHz,92.988,45.976,1.75,3.3,2.7,0.25,0.2,0.995,166.67
100.0 MHz,105.542,42.306,1.75,3.3,2.8,0.2,0.25,0.994,164.89
100.0 MHz,95.871,46.361,1.75,3.3,2.8,0.25,0.2,0.995,166.261
100.0 MHz,108.567,42.523,1.75,3.3,2.9,0.2,0.25,0.994,164.462
100.0 MHz,98.751,46.635,1.75,3.3,2.9,0.25,0.2,0.995,165.852
100.0 MHz,111.592,42.728,1.75,3.3,3.0,0.2,0.25,0.994,164.035
100.0 MHz,101.612,46.901,1.75,3.3,3.0,0.25,0.2,0.995,165.447
100.0 MHz,114.601,42.931,1.75,3.3,3.1,0.2,0.25,0.993,163.61
100.0 MHz,104.438,47.142,1.75,3.3,3.1,0.25,0.2,0.995,165.046
100.0 MHz,117.612,43.11,1.75,3.3,3.2,0.2,0.25,0.993,163.185
100.0 MHz,107.29,47.34,1.75,3.3,3.2,0.25,0.2,0.994,164.643
100.0 MHz,120.622,43.293,1.75,3.3,3.3,0.2,0.25,0.993,162.761
100.0 MHz,110.14,47.551,1.75,3.3,3.3,0.25,0.2,0.994,164.24
100.0 MHz,123.622,43.462,1.75,3.3,3.4,0.2,0.25,0.993,162.339
100.0 MHz,112.982,47.793,1.75,3.3,3.4,0.25,0.2,0.994,163.838
100.0 MHz,126.686,43.729,1.75,3.3,3.5,0.2,0.25,0.993,161.909
100.0 MHz,115.849,48.16,1.75,3.3,3.5,0.25,0.2,0.994,163.434
100.0 MHz,129.692,43.898,1.75,3.3,3.6,0.2,0.25,0.993,161.487
100.0 MHz,118.679,48.368,1.75,3.3,3.6,0.25,0.2,0.994,163.035
100.0 MHz,132.71,44.03,1.75,3.3,3.7,0.2,0.25,0.993,161.064
100.0 MHz,121.519,48.545,1.75,3.3,3.7,0.25,0.2,0.994,162.635
100.0 MHz,135.669,44.15,1.75,3.3,3.8,0.2,0.25,0.993,160.649
100.0 MHz,138.727,44.296,1.75,3.3,3.9,0.2,0.25,0.992,160.222
100.0 MHz,141.722,44.438,1.75,3.3,4.0,0.2,0.25,0.992,159.804
100.0 MHz,144.719,44.552,1.75,3.3,4.1,0.2,0.25,0.992,159.385
100.0 MHz,147.714,44.663,1.75,3.3,4.2,0.2,0.25,0.992,158.968
100.0 MHz,150.703,44.774,1.75,3.3,4.3,0.2,0.25,0.992,158.552
100.0 MHz,153.691,44.908,1.75,3.3,4.4,0.2,0.25,0.992,158.137
100.0 MHz,156.619,44.944,1.75,3.3,4.5,0.2,0.25,0.992,157.731
100.0 MHz,159.738,45.198,1.75,3.3,4.6,0.2,0.25,0.991,157.299
100.0 MHz,162.725,45.259,1.75,3.3,4.7,0.2,0.25,0.991,156.886
100.0 MHz,165.701,45.368,1.75,3.3,4.8,0.2,0.25,0.991,156.475
100.0 MHz,162.814,44.608,1.75,3.3,4.9,0.2,0.3,0.991,156.874
100.0 MHz,144.044,48.572,1.75,3.3,4.9,0.25,0.3,0.993,159.48
100.0 MHz,165.728,44.699,1.75,3.3,5.0,0.2,0.3,0.991,156.471
100.0 MHz,146.666,48.664,1.75,3.3,5.0,0.25,0.3,0.993,159.114
100.0 MHz,137.96,32.18,1.75,3.4,2.0,0.1,0.1,,
100.0 MHz,86.974,40.682,1.75,3.4,2.0,0.2,0.2,0.995,167.525
100.0 MHz,90.241,41.093,1.75,3.4,2.1,0.2,0.2,0.995,167.061
100.0 MHz,146.438,32.573,1.75,3.4,2.2,0.1,0.1,0.989,159.146
100.0 MHz,93.412,41.384,1.75,3.4,2.2,0.2,0.2,0.994,166.61
100.0 MHz,150.683,32.769,1.75,3.4,2.3,0.1,0.1,0.989,158.555
100.0 MHz,99.709,42.11,1.75,3.4,2.4,0.2,0.2,0.994,165.716
100.0 MHz,98.362,41.618,1.75,3.4,2.5,0.2,0.25,0.994,165.907
100.0 MHz,89.191,45.439,1.75,3.4,2.5,0.25,0.2,0.995,167.21
100.0 MHz,101.497,41.922,1.75,3.4,2.6,0.2,0.25,0.994,165.463
100.0 MHz,92.11,45.75,1.75,3.4,2.6,0.25,0.2,0.995,166.795
100.0 MHz,104.546,42.177,1.75,3.4,2.7,0.2,0.25,0.994,165.031
100.0 MHz,95.098,46.203,1.75,3.4,2.7,0.25,0.2,0.995,166.371
100.0 MHz,107.651,42.435,1.75,3.4,2.8,0.2,0.25,0.994,164.592
100.0 MHz,97.993,46.549,1.75,3.4,2.8,0.25,0.2,0.995,165.96
100.0 MHz,110.688,42.654,1.75,3.4,2.9,0.2,0.25,0.994,164.162
100.0 MHz,100.908,46.803,1.75,3.4,2.9,0.25,0.2,0.995,165.546
100.0 MHz,113.725,42.857,1.75,3.4,3.0,0.2,0.25,0.993,163.734
100.0 MHz,103.77,47.068,1.75,3.4,3.0,0.25,0.2,0.995,165.141
100.0 MHz,116.745,43.06,1.75,3.4,3.1,0.2,0.25,0.993,163.308
100.0 MHz,106.626,47.31,1.75,3.4,3.1,0.25,0.2,0.994,164.737
100.0 MHz,119.767,43.235,1.75,3.4,3.2,0.2,0.25,0.993,162.882
100.0 MHz,109.505,47.501,1.75,3.4,3.2,0.25,0.2,0.994,164.33
100.0 MHz,122.71,43.356,1.75,3.4,3.3,0.2,0.25,0.993,162.468
100.0 MHz,112.31,47.624,1.75,3.4,3.3,0.25,0.2,0.994,163.933
100.0 MHz,125.799,43.59,1.75,3.4,3.4,0.2,0.25,0.993,162.033
100.0 MHz,115.198,47.968,1.75,3.4,3.4,0.25,0.2,0.994,163.526
100.0 MHz,128.87,43.847,1.75,3.4,3.5,0.2,0.25,0.993,161.602
100.0 MHz,118.107,48.303,1.75,3.4,3.5,0.25,0.2,0.994,163.116
100.0 MHz,131.888,44.018,1.75,3.4,3.6,0.2,0.25,0.993,161.179
100.0 MHz,120.963,48.494,1.75,3.4,3.6,0.25,0.2,0.994,162.714
100.0 MHz,134.915,44.148,1.75,3.4,3.7,0.2,0.25,0.993,160.755
100.0 MHz,123.843,48.648,1.75,3.4,3.7,0.25,0.2,0.994,162.308
100.0 MHz,137.885,44.267,1.75,3.4,3.8,0.2,0.25,0.992,160.34
100.0 MHz,140.95,44.409,1.75,3.4,3.9,0.2,0.25,0.992,159.911
100.0 MHz,143.955,44.551,1.75,3.4,4.0,0.2,0.25,0.992,159.492
100.0 MHz,146.962,44.665,1.75,3.4,4.1,0.2,0.25,0.992,159.073
100.0 MHz,149.966,44.775,1.75,3.4,4.2,0.2,0.25,0.992,158.655
100.0 MHz,152.966,44.887,1.75,3.4,4.3,0.2,0.25,0.992,158.238
100.0 MHz,155.911,44.963,1.75,3.4,4.4,0.2,0.25,0.992,157.829
100.0 MHz,158.901,45.057,1.75,3.4,4.5,0.2,0.25,0.992,157.415
100.0 MHz,162.027,45.307,1.75,3.4,4.6,0.2,0.25,0.991,156.982
100.0 MHz,165.024,45.368,1.75,3.4,4.7,0.2,0.25,0.991,156.568
100.0 MHz,168.009,45.478,1.75,3.4,4.8,0.2,0.25,0.991,156.156
100.0 MHz,165.111,44.719,1.75,3.4,4.9,0.2,0.3,0.991,156.556
100.0 MHz,146.235,48.873,1.75,3.4,4.9,0.25,0.3,0.993,159.174
100.0 MHz,168.034,44.808,1.75,3.4,5.0,0.2,0.3,0.991,156.153
100.0 MHz,148.936,48.951,1.75,3.4,5.0,0.25,0.3,0.993,158.798
100.0 MHz,140.654,32.205,1.75,3.5,2.0,0.1,0.1,,
100.0 MHz,89.066,40.856,1.75,3.5,2.0,0.2,0.2,0.995,167.228
100.0 MHz,92.351,41.265,1.75,3.5,2.1,0.2,0.2,0.994,166.761
100.0 MHz,149.147,32.59,1.75,3.5,2.2,0.1,0.1,0.989,158.768
100.0 MHz,153.414,32.791,1.75,3.5,2.3,0.1,0.1,0.989,158.175
100.0 MHz,101.944,42.352,1.75,3.5,2.4,0.2,0.2,0.994,165.399
100.0 MHz,161.908,33.151,1.75,3.5,2.5,0.1,0.1,0.988,156.998
100.0 MHz,100.573,41.773,1.75,3.5,2.5,0.2,0.25,0.994,165.594
100.0 MHz,91.154,45.7,1.75,3.5,2.5,0.25,0.2,0.995,166.931
100.0 MHz,103.665,42.062,1.75,3.5,2.6,0.2,0.25,0.994,165.156
100.0 MHz,94.161,46.07,1.75,3.5,2.6,0.25,0.2,0.995,166.503
100.0 MHz,106.725,42.31,1.75,3.5,2.7,0.2,0.25,0.994,164.723
100.0 MHz,97.085,46.452,1.75,3.5,2.7,0.25,0.2,0.995,166.088
100.0 MHz,109.841,42.566,1.75,3.5,2.8,0.2,0.25,0.994,164.282
100.0 MHz,99.994,46.794,1.75,3.5,2.8,0.25,0.2,0.995,165.676
100.0 MHz,112.888,42.78,1.75,3.5,2.9,0.2,0.25,0.994,163.852
100.0 MHz,102.92,47.043,1.75,3.5,2.9,0.25,0.2,0.995,165.261
100.0 MHz,182.812,33.796,1.75,3.5,3.0,0.1,0.1,0.987,154.123
100.0 MHz,115.935,42.979,1.75,3.5,3.0,0.2,0.25,0.993,163.422
100.0 MHz,105.793,47.304,1.75,3.5,3.0,0.25,0.2,0.994,164.854
100.0 MHz,118.965,43.18,1.75,3.5,3.1,0.2,0.25,0.993,162.995
100.0 MHz,108.66,47.541,1.75,3.5,3.1,0.25,0.2,0.994,164.449
100.0 MHz,121.996,43.352,1.75,3.5,3.2,0.2,0.25,0.993,162.568
100.0 MHz,111.548,47.728,1.75,3.5,3.2,0.25,0.2,0.994,164.041
100.0 MHz,125.026,43.531,1.75,3.5,3.3,0.2,0.25,0.993,162.142
100.0 MHz,114.429,47.935,1.75,3.5,3.3,0.25,0.2,0.994,163.634
100.0 MHz,128.052,43.709,1.75,3.5,3.4,0.2,0.25,0.993,161.717
100.0 MHz,117.297,48.189,1.75,3.5,3.4,0.25,0.2,0.994,163.23
100.0 MHz,203.613,34.184,1.75,3.5,3.5,0.1,0.1,0.986,151.294
100.0 MHz,131.136,43.97,1.75,3.5,3.5,0.2,0.25,0.993,161.284
100.0 MHz,120.186,48.531,1.75,3.5,3.5,0.25,0.2,0.994,162.823
100.0 MHz,134.16,44.132,1.75,3.5,3.6,0.2,0.25,0.993,160.861
100.0 MHz,123.052,48.716,1.75,3.5,3.6,0.25,0.2,0.994,162.42
100.0 MHz,137.195,44.26,1.75,3.5,3.7,0.2,0.25,0.992,160.436
100.0 MHz,125.941,48.866,1.75,3.5,3.7,0.25,0.2,0.994,162.014
100.0 MHz,140.173,44.38,1.75,3.5,3.8,0.2,0.25,0.992,160.02
100.0 MHz,143.246,44.519,1.75,3.5,3.9,0.2,0.25,0.992,159.591
100.0 MHz,146.26,44.661,1.75,3.5,4.0,0.2,0.25,0.992,159.171
100.0 MHz,149.274,44.77,1.75,3.5,4.1,0.2,0.25,0.992,158.751
100.0 MHz,152.287,44.881,1.75,3.5,4.2,0.2,0.25,0.992,158.332
100.0 MHz,155.294,44.989,1.75,3.5,4.3,0.2,0.25,0.992,157.915
100.0 MHz,158.3,45.121,1.75,3.5,4.4,0.2,0.25,0.992,157.498
100.0 MHz,161.296,45.21,1.75,3.5,4.5,0.2,0.25,0.991,157.083
100.0 MHz,164.384,45.411,1.75,3.5,4.6,0.2,0.25,0.991,156.657
100.0 MHz,167.389,45.47,1.75,3.5,4.7,0.2,0.25,0.991,156.242
100.0 MHz,170.381,45.578,1.75,3.5,4.8,0.2,0.25,0.991,155.83
100.0 MHz,167.464,44.832,1.75,3.5,4.9,0.2,0.3,0.991,156.231
100.0 MHz,148.619,49.057,1.75,3.5,4.9,0.25,0.3,0.993,158.842
100.0 MHz,170.396,44.921,1.75,3.5,5.0,0.2,0.3,0.991,155.827
100.0 MHz,151.276,49.161,1.75,3.5,5.0,0.25,0.3,0.993,158.473
100.0 MHz,143.478,32.409,1.75,3.6,2.0,0.1,0.1,,
100.0 MHz,91.114,40.976,1.75,3.6,2.0,0.2,0.2,0.994,166.936
100.0 MHz,94.417,41.379,1.75,3.6,2.1,0.2,0.2,0.994,166.467
100.0 MHz,151.936,32.725,1.75,3.6,2.2,0.1,0.1,0.989,158.381
100.0 MHz,156.206,32.92,1.75,3.6,2.3,0.1,0.1,0.989,157.788
100.0 MHz,104.057,42.464,1.75,3.6,2.4,0.2,0.2,0.994,165.1
100.0 MHz,102.633,41.935,1.75,3.6,2.5,0.2,0.25,0.994,165.302
100.0 MHz,93.119,45.84,1.75,3.6,2.5,0.25,0.2,0.995,166.652
100.0 MHz,105.737,42.218,1.75,3.6,2.6,0.2,0.25,0.994,164.862
100.0 MHz,96.14,46.21,1.75,3.6,2.6,0.25,0.2,0.995,166.223
100.0 MHz,108.809,42.467,1.75,3.6,2.7,0.2,0.25,0.994,164.428
100.0 MHz,99.077,46.59,1.75,3.6,2.7,0.25,0.2,0.995,165.806
100.0 MHz,111.935,42.717,1.75,3.6,2.8,0.2,0.25,0.994,163.986
100.0 MHz,101.997,46.929,1.75,3.6,2.8,0.25,0.2,0.995,165.392
100.0 MHz,114.993,42.931,1.75,3.6,2.9,0.2,0.25,0.993,163.555
100.0 MHz,104.934,47.177,1.75,3.6,2.9,0.25,0.2,0.995,164.976
100.0 MHz,118.051,43.129,1.75,3.6,3.0,0.2,0.25,0.993,163.124
100.0 MHz,107.819,47.436,1.75,3.6,3.0,0.25,0.2,0.994,164.568
100.0 MHz,121.091,43.325,1.75,3.6,3.1,0.2,0.25,0.993,162.695
100.0 MHz,110.695,47.672,1.75,3.6,3.1,0.25,0.2,0.994,164.161
100.0 MHz,124.132,43.499,1.75,3.6,3.2,0.2,0.25,0.993,162.268
100.0 MHz,113.594,47.858,1.75,3.6,3.2,0.25,0.2,0.994,163.752
100.0 MHz,127.17,43.673,1.75,3.6,3.3,0.2,0.25,0.993,161.841
100.0 MHz,116.485,48.065,1.75,3.6,3.3,0.25,0.2,0.994,163.344
100.0 MHz,130.206,43.849,1.75,3.6,3.4,0.2,0.25,0.993,161.415
100.0 MHz,119.362,48.315,1.75,3.6,3.4,0.25,0.2,0.994,162.939
100.0 MHz,133.295,44.104,1.75,3.6,3.5,0.2,0.25,0.993,160.982
100.0 MHz,122.259,48.651,1.75,3.6,3.5,0.25,0.2,0.994,162.531
100.0 MHz,136.326,44.273,1.75,3.6,3.6,0.2,0.25,0.993,160.558
100.0 MHz,125.136,48.838,1.75,3.6,3.6,0.25,0.2,0.994,162.127
100.0 MHz,139.375,44.396,1.75,3.6,3.7,0.2,0.25,0.992,160.131
100.0 MHz,128.033,48.987,1.75,3.6,3.7,0.25,0.2,0.994,161.72
100.0 MHz,142.361,44.513,1.75,3.6,3.8,0.2,0.25,0.992,159.714
100.0 MHz,145.442,44.65,1.75,3.6,3.9,0.2,0.25,0.992,159.285
100.0 MHz,148.462,44.789,1.75,3.6,4.0,0.2,0.25,0.992,158.864
100.0 MHz,151.485,44.897,1.75,3.6,4.1,0.2,0.25,0.992,158.444
100.0 MHz,154.506,45.007,1.75,3.6,4.2,0.2,0.25,0.992,158.024
100.0 MHz,157.521,45.116,1.75,3.6,4.3,0.2,0.25,0.992,157.606
100.0 MHz,160.534,45.245,1.75,3.6,4.4,0.2,0.25,0.991,157.189
100.0 MHz,163.538,45.333,1.75,3.6,4.5,0.2,0.25,0.991,156.773
100.0 MHz,166.634,45.531,1.75,3.6,4.6,0.2,0.25,0.991,156.346
100.0 MHz,169.646,45.59,1.75,3.6,4.7,0.2,0.25,0.991,155.931
100.0 MHz,172.646,45.697,1.75,3.6,4.8,0.2,0.25,0.991,155.518
100.0 MHz,169.716,44.953,1.75,3.6,4.9,0.2,0.3,0.991,155.921
100.0 MHz,150.77,49.157,1.75,3.6,4.9,0.25,0.3,0.993,158.543
100.0 MHz,172.656,45.042,1.75,3.6,5.0,0.2,0.3,0.991,155.516
100.0 MHz,153.436,49.261,1.75,3.6,5.0,0.25,0.3,0.992,158.173
100.0 MHz,146.159,32.431,1.75,3.7,2.0,0.1,0.1,,
100.0 MHz,93.141,41.104,1.75,3.7,2.0,0.2,0.2,0.994,166.648
100.0 MHz,96.463,41.505,1.75,3.7,2.1,0.2,0.2,0.994,166.177
100.0 MHz,154.643,32.747,1.75,3.7,2.2,0.1,0.1,0.989,158.005
100.0 MHz,158.923,32.94,1.75,3.7,2.3,0.1,0.1,0.988,157.411
100.0 MHz,106.146,42.581,1.75,3.7,2.4,0.2,0.2,0.994,164.804
100.0 MHz,104.711,42.043,1.75,3.7,2.5,0.2,0.25,0.994,165.008
100.0 MHz,95.065,45.983,1.75,3.7,2.5,0.25,0.2,0.995,166.375
100.0 MHz,107.826,42.326,1.75,3.7,2.6,0.2,0.25,0.994,164.567
100.0 MHz,98.098,46.332,1.75,3.7,2.6,0.25,0.2,0.995,165.945
100.0 MHz,110.91,42.573,1.75,3.7,2.7,0.2,0.25,0.994,164.131
100.0 MHz,101.048,46.707,1.75,3.7,2.7,0.25,0.2,0.995,165.526
100.0 MHz,114.047,42.822,1.75,3.7,2.8,0.2,0.25,0.993,163.688
100.0 MHz,103.977,47.029,1.75,3.7,2.8,0.25,0.2,0.995,165.111
100.0 MHz,117.115,43.036,1.75,3.7,2.9,0.2,0.25,0.993,163.255
100.0 MHz,106.925,47.275,1.75,3.7,2.9,0.25,0.2,0.994,164.694
100.0 MHz,120.183,43.231,1.75,3.7,3.0,0.2,0.25,0.993,162.823
100.0 MHz,109.82,47.531,1.75,3.7,3.0,0.25,0.2,0.994,164.285
100.0 MHz,123.233,43.428,1.75,3.7,3.1,0.2,0.25,0.993,162.394
100.0 MHz,112.706,47.766,1.75,3.7,3.1,0.25,0.2,0.994,163.877
100.0 MHz,126.283,43.6,1.75,3.7,3.2,0.2,0.25,0.993,161.965
100.0 MHz,115.615,47.952,1.75,3.7,3.2,0.25,0.2,0.994,163.467
100.0 MHz,129.329,43.771,1.75,3.7,3.3,0.2,0.25,0.993,161.538
100.0 MHz,118.516,48.158,1.75,3.7,3.3,0.25,0.2,0.994,163.058
100.0 MHz,132.372,43.944,1.75,3.7,3.4,0.2,0.25,0.993,161.111
100.0 MHz,121.401,48.405,1.75,3.7,3.4,0.25,0.2,0.994,162.652
100.0 MHz,135.471,44.198,1.75,3.7,3.5,0.2,0.25,0.993,160.677
100.0 MHz,124.307,48.741,1.75,3.7,3.5,0.25,0.2,0.994,162.243
100.0 MHz,138.513,44.358,1.75,3.7,3.6,0.2,0.25,0.992,160.252
100.0 MHz,127.191,48.926,1.75,3.7,3.6,0.25,0.2,0.994,161.838
100.0 MHz,141.564,44.485,1.75,3.7,3.7,0.2,0.25,0.992,159.825
100.0 MHz,130.097,49.076,1.75,3.7,3.7,0.25,0.2,0.994,161.43
100.0 MHz,144.56,44.604,1.75,3.7,3.8,0.2,0.25,0.992,159.408
100.0 MHz,147.647,44.737,1.75,3.7,3.9,0.2,0.25,0.992,158.978
100.0 MHz,150.675,44.874,1.75,3.7,4.0,0.2,0.25,0.992,158.556
100.0 MHz,153.706,44.986,1.75,3.7,4.1,0.2,0.25,0.992,158.135
100.0 MHz,156.734,45.093,1.75,3.7,4.2,0.2,0.25,0.992,157.715
100.0 MHz,159.757,45.2,1.75,3.7,4.3,0.2,0.25,0.991,157.296
100.0 MHz,162.777,45.329,1.75,3.7,4.4,0.2,0.25,0.991,156.879
