freq,L,Q,N,L1,L2,W,S,"mag(S(1,1))","phase(S(1,1))"
600.0 MHz,117.835,77.013,1.0,5.0,5.8,0.2,0.1,0.987,96.756
600.0 MHz,119.126,77.031,1.0,5.0,5.9,0.2,0.1,0.987,96.136
600.0 MHz,132.424,67.972,1.0,5.0,6.0,0.15,0.2,0.985,90.082
600.0 MHz,119.793,77.091,1.0,5.0,6.0,0.2,0.2,0.987,95.818
600.0 MHz,143.863,67.79,1.0,5.0,6.8,0.15,0.2,0.985,85.34
600.0 MHz,130.273,76.907,1.0,5.0,6.8,0.2,0.2,0.987,91.022
600.0 MHz,155.329,67.402,1.0,5.0,7.6,0.15,0.2,0.985,80.978
600.0 MHz,167.387,66.951,1.0,5.0,8.4,0.15,0.2,0.986,76.775
600.0 MHz,179.537,66.637,1.0,5.0,9.2,0.15,0.2,0.986,72.901
600.0 MHz,137.449,55.028,1.0,5.1,5.0,0.1,0.1,0.982,87.945
600.0 MHz,136.674,55.092,1.0,5.1,5.0,0.1,0.2,0.982,88.269
600.0 MHz,138.99,54.983,1.0,5.1,5.1,0.1,0.1,0.982,87.307
600.0 MHz,138.213,55.047,1.0,5.1,5.1,0.1,0.2,0.982,87.628
600.0 MHz,140.537,54.941,1.0,5.1,5.2,0.1,0.1,0.982,86.674
600.0 MHz,139.757,55.003,1.0,5.1,5.2,0.1,0.2,0.982,86.992
600.0 MHz,141.31,54.956,1.0,5.1,5.3,0.1,0.2,0.982,86.36
600.0 MHz,112.716,77.355,1.0,5.1,5.3,0.2,0.1,0.987,99.277
600.0 MHz,142.855,54.908,1.0,5.1,5.4,0.1,0.2,0.982,85.738
600.0 MHz,114.002,77.31,1.0,5.1,5.4,0.2,0.1,0.987,98.634
600.0 MHz,144.404,54.85,1.0,5.1,5.5,0.1,0.2,0.982,85.122
600.0 MHz,115.28,77.287,1.0,5.1,5.5,0.2,0.1,0.987,98.002
600.0 MHz,116.558,77.27,1.0,5.1,5.6,0.2,0.1,0.987,97.376
600.0 MHz,117.91,77.289,1.0,5.1,5.7,0.2,0.1,0.987,96.72
600.0 MHz,119.195,77.287,1.0,5.1,5.8,0.2,0.1,0.987,96.103
600.0 MHz,120.49,77.3,1.0,5.1,5.9,0.2,0.1,0.987,95.487
600.0 MHz,139.005,54.965,1.0,5.2,5.0,0.1,0.1,0.982,87.301
600.0 MHz,138.231,55.018,1.0,5.2,5.0,0.1,0.2,0.982,87.621
600.0 MHz,139.775,54.974,1.0,5.2,5.1,0.1,0.2,0.982,86.985
600.0 MHz,142.1,54.88,1.0,5.2,5.2,0.1,0.1,0.982,86.041
600.0 MHz,141.322,54.934,1.0,5.2,5.2,0.1,0.2,0.982,86.355
600.0 MHz,142.879,54.882,1.0,5.2,5.3,0.1,0.2,0.982,85.729
600.0 MHz,113.988,77.35,1.0,5.2,5.3,0.2,0.1,0.987,98.641
600.0 MHz,144.429,54.836,1.0,5.2,5.4,0.1,0.2,0.982,85.112
600.0 MHz,115.278,77.3,1.0,5.2,5.4,0.2,0.1,0.987,98.003
600.0 MHz,145.981,54.777,1.0,5.2,5.5,0.1,0.2,0.982,84.502
600.0 MHz,116.559,77.275,1.0,5.2,5.5,0.2,0.1,0.987,97.375
600.0 MHz,117.841,77.262,1.0,5.2,5.6,0.2,0.1,0.987,96.753
600.0 MHz,119.196,77.273,1.0,5.2,5.7,0.2,0.1,0.987,96.103
600.0 MHz,120.485,77.271,1.0,5.2,5.8,0.2,0.1,0.987,95.489
600.0 MHz,121.783,77.284,1.0,5.2,5.9,0.2,0.1,0.987,94.878
600.0 MHz,140.565,54.917,1.0,5.3,5.0,0.1,0.1,0.982,86.662
600.0 MHz,139.791,54.954,1.0,5.3,5.0,0.1,0.2,0.982,86.978
600.0 MHz,141.339,54.909,1.0,5.3,5.1,0.1,0.2,0.982,86.348
600.0 MHz,143.669,54.829,1.0,5.3,5.2,0.1,0.1,0.982,85.413
600.0 MHz,142.89,54.867,1.0,5.3,5.2,0.1,0.2,0.982,85.724
600.0 MHz,144.45,54.821,1.0,5.3,5.3,0.1,0.2,0.982,85.104
600.0 MHz,115.283,77.292,1.0,5.3,5.3,0.2,0.1,0.987,98.001
600.0 MHz,146.004,54.77,1.0,5.3,5.4,0.1,0.2,0.982,84.493
600.0 MHz,116.583,77.229,1.0,5.3,5.4,0.2,0.1,0.987,97.364
600.0 MHz,147.561,54.712,1.0,5.3,5.5,0.1,0.2,0.982,83.888
600.0 MHz,117.869,77.205,1.0,5.3,5.5,0.2,0.1,0.987,96.74
600.0 MHz,119.153,77.188,1.0,5.3,5.6,0.2,0.1,0.987,96.123
600.0 MHz,120.511,77.196,1.0,5.3,5.7,0.2,0.1,0.987,95.477
600.0 MHz,121.805,77.198,1.0,5.3,5.8,0.2,0.1,0.987,94.868
600.0 MHz,123.105,77.204,1.0,5.3,5.9,0.2,0.1,0.987,94.261
600.0 MHz,142.123,54.848,1.0,5.4,5.0,0.1,0.1,0.982,86.032
600.0 MHz,141.347,54.904,1.0,5.4,5.0,0.1,0.2,0.982,86.345
600.0 MHz,142.898,54.859,1.0,5.4,5.1,0.1,0.2,0.982,85.721
600.0 MHz,145.234,54.759,1.0,5.4,5.2,0.1,0.1,0.982,84.795
600.0 MHz,144.454,54.816,1.0,5.4,5.2,0.1,0.2,0.982,85.102
600.0 MHz,146.018,54.765,1.0,5.4,5.3,0.1,0.2,0.982,84.488
600.0 MHz,116.589,77.211,1.0,5.4,5.3,0.2,0.1,0.987,97.361
600.0 MHz,147.576,54.717,1.0,5.4,5.4,0.1,0.2,0.982,83.883
600.0 MHz,117.878,77.184,1.0,5.4,5.4,0.2,0.1,0.987,96.736
600.0 MHz,149.137,54.661,1.0,5.4,5.5,0.1,0.2,0.982,83.284
600.0 MHz,119.175,77.143,1.0,5.4,5.5,0.2,0.1,0.987,96.112
600.0 MHz,120.463,77.122,1.0,5.4,5.6,0.2,0.1,0.987,95.5
600.0 MHz,121.824,77.132,1.0,5.4,5.7,0.2,0.1,0.987,94.858
600.0 MHz,123.121,77.128,1.0,5.4,5.8,0.2,0.1,0.987,94.254
600.0 MHz,124.426,77.139,1.0,5.4,5.9,0.2,0.1,0.987,93.651
600.0 MHz,200.094,65.751,1.0,5.5,10.0,0.15,0.2,0.986,67.067
600.0 MHz,143.69,54.765,1.0,5.5,5.0,0.1,0.1,0.982,85.405
600.0 MHz,142.908,54.832,1.0,5.5,5.0,0.1,0.2,0.982,85.717
600.0 MHz,144.464,54.788,1.0,5.5,5.1,0.1,0.2,0.982,85.098
600.0 MHz,146.809,54.675,1.0,5.5,5.2,0.1,0.1,0.982,84.18
600.0 MHz,146.023,54.743,1.0,5.5,5.2,0.1,0.2,0.982,84.486
600.0 MHz,147.593,54.695,1.0,5.5,5.3,0.1,0.2,0.982,83.876
600.0 MHz,117.874,77.171,1.0,5.5,5.3,0.2,0.1,0.987,96.738
600.0 MHz,149.154,54.646,1.0,5.5,5.4,0.1,0.2,0.982,83.277
600.0 MHz,119.175,77.123,1.0,5.5,5.4,0.2,0.1,0.987,96.113
600.0 MHz,150.722,54.593,1.0,5.5,5.5,0.1,0.2,0.982,82.682
600.0 MHz,120.467,77.097,1.0,5.5,5.5,0.2,0.1,0.987,95.498
600.0 MHz,121.682,76.924,1.0,5.5,5.6,0.2,0.1,0.987,94.925
600.0 MHz,123.123,77.083,1.0,5.5,5.7,0.2,0.1,0.987,94.253
600.0 MHz,124.423,77.08,1.0,5.5,5.8,0.2,0.1,0.987,93.652
600.0 MHz,125.731,77.087,1.0,5.5,5.9,0.2,0.1,0.987,93.054
600.0 MHz,139.6,67.911,1.0,5.5,6.0,0.15,0.2,0.985,87.06
600.0 MHz,126.4,77.14,1.0,5.5,6.0,0.2,0.2,0.987,92.751
600.0 MHz,151.196,67.69,1.0,5.5,6.8,0.15,0.2,0.985,82.507
600.0 MHz,137.035,76.886,1.0,5.5,6.8,0.2,0.2,0.987,88.123
600.0 MHz,162.802,67.289,1.0,5.5,7.6,0.15,0.2,0.986,78.33
600.0 MHz,175.084,66.778,1.0,5.5,8.4,0.15,0.2,0.986,74.281
600.0 MHz,187.439,66.421,1.0,5.5,9.2,0.15,0.2,0.986,70.557
600.0 MHz,145.284,54.64,1.0,5.6,5.0,0.1,0.1,0.982,84.775
600.0 MHz,144.481,54.747,1.0,5.6,5.0,0.1,0.2,0.982,85.092
600.0 MHz,146.041,54.702,1.0,5.6,5.1,0.1,0.2,0.982,84.479
600.0 MHz,148.412,54.552,1.0,5.6,5.2,0.1,0.1,0.982,83.561
600.0 MHz,147.604,54.657,1.0,5.6,5.2,0.1,0.2,0.982,83.872
600.0 MHz,149.177,54.608,1.0,5.6,5.3,0.1,0.2,0.982,83.268
600.0 MHz,119.172,77.123,1.0,5.6,5.3,0.2,0.1,0.987,96.114
600.0 MHz,150.743,54.56,1.0,5.6,5.4,0.1,0.2,0.982,82.674
600.0 MHz,120.476,77.074,1.0,5.6,5.4,0.2,0.1,0.987,95.494
600.0 MHz,152.297,54.494,1.0,5.6,5.5,0.1,0.2,0.982,82.091
600.0 MHz,121.695,76.893,1.0,5.6,5.5,0.2,0.1,0.987,94.919
600.0 MHz,122.989,76.886,1.0,5.6,5.6,0.2,0.1,0.987,94.315
600.0 MHz,124.435,77.032,1.0,5.6,5.7,0.2,0.1,0.987,93.647
600.0 MHz,125.739,77.028,1.0,5.6,5.8,0.2,0.1,0.987,93.051
600.0 MHz,127.051,77.033,1.0,5.6,5.9,0.2,0.1,0.987,92.457
600.0 MHz,146.909,54.801,1.0,5.7,5.0,0.1,0.1,0.982,84.141
600.0 MHz,146.13,54.862,1.0,5.7,5.0,0.1,0.2,0.982,84.444
600.0 MHz,147.693,54.813,1.0,5.7,5.1,0.1,0.2,0.982,83.838
600.0 MHz,150.046,54.712,1.0,5.7,5.2,0.1,0.1,0.982,82.938
600.0 MHz,149.261,54.769,1.0,5.7,5.2,0.1,0.2,0.982,83.236
600.0 MHz,150.839,54.719,1.0,5.7,5.3,0.1,0.2,0.982,82.638
600.0 MHz,120.502,77.101,1.0,5.7,5.3,0.2,0.1,0.987,95.481
600.0 MHz,152.408,54.668,1.0,5.7,5.4,0.1,0.2,0.982,82.05
600.0 MHz,121.81,77.052,1.0,5.7,5.4,0.2,0.1,0.987,94.865
600.0 MHz,153.982,54.61,1.0,5.7,5.5,0.1,0.2,0.982,81.467
600.0 MHz,123.109,77.022,1.0,5.7,5.5,0.2,0.1,0.987,94.259
600.0 MHz,124.408,76.999,1.0,5.7,5.6,0.2,0.1,0.987,93.659
600.0 MHz,125.776,77.027,1.0,5.7,5.7,0.2,0.1,0.987,93.034
600.0 MHz,127.09,77.001,1.0,5.7,5.8,0.2,0.1,0.987,92.439
600.0 MHz,128.405,77.002,1.0,5.7,5.9,0.2,0.1,0.987,91.85
600.0 MHz,148.486,54.731,1.0,5.8,5.0,0.1,0.1,0.982,83.532
600.0 MHz,147.694,54.799,1.0,5.8,5.0,0.1,0.2,0.982,83.837
600.0 MHz,149.262,54.754,1.0,5.8,5.1,0.1,0.2,0.982,83.236
600.0 MHz,151.631,54.64,1.0,5.8,5.2,0.1,0.1,0.982,82.341
600.0 MHz,150.835,54.709,1.0,5.8,5.2,0.1,0.2,0.982,82.64
600.0 MHz,152.416,54.659,1.0,5.8,5.3,0.1,0.2,0.982,82.047
600.0 MHz,121.816,77.02,1.0,5.8,5.3,0.2,0.1,0.987,94.862
600.0 MHz,153.99,54.608,1.0,5.8,5.4,0.1,0.2,0.982,81.465
600.0 MHz,123.127,76.969,1.0,5.8,5.4,0.2,0.1,0.987,94.251
600.0 MHz,155.568,54.549,1.0,5.8,5.5,0.1,0.2,0.982,80.887
600.0 MHz,124.43,76.94,1.0,5.8,5.5,0.2,0.1,0.987,93.649
600.0 MHz,125.732,76.915,1.0,5.8,5.6,0.2,0.1,0.987,93.054
600.0 MHz,127.111,76.922,1.0,5.8,5.7,0.2,0.1,0.987,92.43
600.0 MHz,128.421,76.912,1.0,5.8,5.8,0.2,0.1,0.987,91.842
600.0 MHz,129.741,76.918,1.0,5.8,5.9,0.2,0.1,0.987,91.257
600.0 MHz,150.072,54.644,1.0,5.9,5.0,0.1,0.1,0.982,82.928
600.0 MHz,149.277,54.722,1.0,5.9,5.0,0.1,0.2,0.982,83.23
600.0 MHz,150.85,54.676,1.0,5.9,5.1,0.1,0.2,0.982,82.634
600.0 MHz,153.225,54.553,1.0,5.9,5.2,0.1,0.1,0.982,81.747
600.0 MHz,152.426,54.63,1.0,5.9,5.2,0.1,0.2,0.982,82.043
600.0 MHz,154.012,54.581,1.0,5.9,5.3,0.1,0.2,0.982,81.456
600.0 MHz,123.123,76.985,1.0,5.9,5.3,0.2,0.1,0.987,94.253
600.0 MHz,155.591,54.53,1.0,5.9,5.4,0.1,0.2,0.982,80.879
600.0 MHz,124.437,76.934,1.0,5.9,5.4,0.2,0.1,0.987,93.646
600.0 MHz,157.173,54.471,1.0,5.9,5.5,0.1,0.2,0.982,80.307
600.0 MHz,125.744,76.902,1.0,5.9,5.5,0.2,0.1,0.987,93.049
600.0 MHz,127.05,76.879,1.0,5.9,5.6,0.2,0.1,0.987,92.457
600.0 MHz,128.43,76.879,1.0,5.9,5.7,0.2,0.1,0.987,91.838
600.0 MHz,129.745,76.868,1.0,5.9,5.8,0.2,0.1,0.987,91.255
600.0 MHz,131.056,76.879,1.0,5.9,5.9,0.2,0.1,0.987,90.679
600.0 MHz,208.329,65.398,1.0,6.0,10.0,0.15,0.2,0.986,64.956
600.0 MHz,151.74,54.871,1.0,6.0,5.0,0.1,0.1,0.982,82.3
600.0 MHz,150.865,54.647,1.0,6.0,5.0,0.1,0.2,0.982,82.628
600.0 MHz,152.445,54.596,1.0,6.0,5.1,0.1,0.2,0.982,82.036
600.0 MHz,154.906,54.77,1.0,6.0,5.2,0.1,0.1,0.982,81.129
600.0 MHz,154.026,54.549,1.0,6.0,5.2,0.1,0.2,0.982,81.452
600.0 MHz,155.616,54.499,1.0,6.0,5.3,0.1,0.2,0.982,80.87
600.0 MHz,124.438,76.933,1.0,6.0,5.3,0.2,0.1,0.987,93.646
600.0 MHz,157.199,54.45,1.0,6.0,5.4,0.1,0.2,0.982,80.298
600.0 MHz,125.732,76.908,1.0,6.0,5.4,0.2,0.1,0.987,93.054
600.0 MHz,127.067,76.852,1.0,6.0,5.5,0.2,0.1,0.987,92.449
600.0 MHz,128.377,76.828,1.0,6.0,5.6,0.2,0.1,0.987,91.862
600.0 MHz,129.761,76.83,1.0,6.0,5.7,0.2,0.1,0.987,91.248
600.0 MHz,131.08,76.817,1.0,6.0,5.8,0.2,0.1,0.987,90.669
600.0 MHz,132.406,76.817,1.0,6.0,5.9,0.2,0.1,0.987,90.092
600.0 MHz,146.877,67.699,1.0,6.0,6.0,0.15,0.2,0.985,84.157
600.0 MHz,133.064,76.883,1.0,6.0,6.0,0.2,0.2,0.987,89.807
600.0 MHz,158.609,67.464,1.0,6.0,6.8,0.15,0.2,0.986,79.798
600.0 MHz,143.862,76.581,1.0,6.0,6.8,0.2,0.2,0.987,85.342
600.0 MHz,170.366,67.043,1.0,6.0,7.6,0.15,0.2,0.986,75.793
600.0 MHz,182.873,66.49,1.0,6.0,8.4,0.15,0.2,0.986,71.895
600.0 MHz,195.442,66.095,1.0,6.0,9.2,0.15,0.2,0.986,68.314
600.0 MHz,153.33,54.796,1.0,6.1,5.0,0.1,0.1,0.982,81.708
600.0 MHz,152.536,54.856,1.0,6.1,5.0,0.1,0.2,0.982,82.003
600.0 MHz,154.118,54.807,1.0,6.1,5.1,0.1,0.2,0.982,81.418
600.0 MHz,156.502,54.7,1.0,6.1,5.2,0.1,0.1,0.982,80.549
600.0 MHz,155.703,54.759,1.0,6.1,5.2,0.1,0.2,0.982,80.838
600.0 MHz,157.298,54.705,1.0,6.1,5.3,0.1,0.2,0.982,80.262
600.0 MHz,125.751,76.869,1.0,6.1,5.3,0.2,0.1,0.987,93.045
600.0 MHz,158.885,54.652,1.0,6.1,5.4,0.1,0.2,0.982,79.696
600.0 MHz,127.074,76.82,1.0,6.1,5.4,0.2,0.1,0.987,92.446
600.0 MHz,128.363,76.811,1.0,6.1,5.5,0.2,0.1,0.987,91.868
600.0 MHz,129.66,76.681,1.0,6.1,5.6,0.2,0.1,0.987,91.292
600.0 MHz,131.089,76.762,1.0,6.1,5.7,0.2,0.1,0.987,90.664
600.0 MHz,132.411,76.747,1.0,6.1,5.8,0.2,0.1,0.987,90.089
600.0 MHz,133.741,76.746,1.0,6.1,5.9,0.2,0.1,0.987,89.517
600.0 MHz,154.92,54.741,1.0,6.2,5.0,0.1,0.1,0.982,81.124
600.0 MHz,154.125,54.783,1.0,6.2,5.0,0.1,0.2,0.982,81.415
600.0 MHz,155.711,54.734,1.0,6.2,5.1,0.1,0.2,0.982,80.836
600.0 MHz,158.1,54.643,1.0,6.2,5.2,0.1,0.1,0.982,79.975
600.0 MHz,157.301,54.688,1.0,6.2,5.2,0.1,0.2,0.982,80.261
600.0 MHz,158.9,54.633,1.0,6.2,5.3,0.1,0.2,0.982,79.69
600.0 MHz,127.089,77.118,1.0,6.2,5.3,0.2,0.1,0.987,92.44
600.0 MHz,160.492,54.581,1.0,6.2,5.4,0.1,0.2,0.982,79.129
600.0 MHz,128.415,77.063,1.0,6.2,5.4,0.2,0.1,0.987,91.845
600.0 MHz,129.732,77.027,1.0,6.2,5.5,0.2,0.1,0.987,91.26
600.0 MHz,131.05,77.001,1.0,6.2,5.6,0.2,0.1,0.987,90.681
600.0 MHz,132.443,76.993,1.0,6.2,5.7,0.2,0.1,0.987,90.076
600.0 MHz,133.769,76.98,1.0,6.2,5.8,0.2,0.1,0.987,89.505
600.0 MHz,135.103,76.976,1.0,6.2,5.9,0.2,0.1,0.987,88.936
600.0 MHz,156.514,54.685,1.0,6.3,5.0,0.1,0.1,0.982,80.545
600.0 MHz,155.716,54.727,1.0,6.3,5.0,0.1,0.2,0.982,80.834
600.0 MHz,157.306,54.679,1.0,6.3,5.1,0.1,0.2,0.982,80.259
600.0 MHz,159.702,54.586,1.0,6.3,5.2,0.1,0.1,0.982,79.407
600.0 MHz,158.9,54.629,1.0,6.3,5.2,0.1,0.2,0.982,79.69
600.0 MHz,160.504,54.577,1.0,6.3,5.3,0.1,0.2,0.982,79.125
600.0 MHz,128.422,77.035,1.0,6.3,5.3,0.2,0.1,0.987,91.842
600.0 MHz,162.1,54.523,1.0,6.3,5.4,0.1,0.2,0.982,78.568
600.0 MHz,129.752,76.98,1.0,6.3,5.4,0.2,0.1,0.987,91.252
600.0 MHz,131.073,76.943,1.0,6.3,5.5,0.2,0.1,0.987,90.671
600.0 MHz,132.394,76.913,1.0,6.3,5.6,0.2,0.1,0.987,90.097
600.0 MHz,133.762,76.929,1.0,6.3,5.7,0.2,0.1,0.987,89.508
600.0 MHz,135.12,76.891,1.0,6.3,5.8,0.2,0.1,0.987,88.929
600.0 MHz,136.459,76.885,1.0,6.3,5.9,0.2,0.1,0.987,88.364
600.0 MHz,158.115,54.611,1.0,6.4,5.0,0.1,0.1,0.982,79.97
600.0 MHz,157.313,54.671,1.0,6.4,5.0,0.1,0.2,0.982,80.257
600.0 MHz,158.907,54.62,1.0,6.4,5.1,0.1,0.2,0.982,79.688
600.0 MHz,161.313,54.511,1.0,6.4,5.2,0.1,0.1,0.982,78.842
600.0 MHz,160.506,54.572,1.0,6.4,5.2,0.1,0.2,0.982,79.124
600.0 MHz,162.114,54.518,1.0,6.4,5.3,0.1,0.2,0.982,78.563
600.0 MHz,129.741,76.97,1.0,6.4,5.3,0.2,0.1,0.987,91.257
600.0 MHz,163.715,54.466,1.0,6.4,5.4,0.1,0.2,0.982,78.012
600.0 MHz,131.074,76.911,1.0,6.4,5.4,0.2,0.1,0.987,90.671
600.0 MHz,132.399,76.874,1.0,6.4,5.5,0.2,0.1,0.987,90.095
600.0 MHz,133.724,76.846,1.0,6.4,5.6,0.2,0.1,0.987,89.524
600.0 MHz,135.124,76.838,1.0,6.4,5.7,0.2,0.1,0.987,88.927
600.0 MHz,136.429,76.836,1.0,6.4,5.8,0.2,0.1,0.987,88.377
600.0 MHz,137.8,76.813,1.0,6.4,5.9,0.2,0.1,0.987,87.804
600.0 MHz,216.697,65.069,1.0,6.5,10.0,0.15,0.2,0.986,62.928
600.0 MHz,159.718,54.53,1.0,6.5,5.0,0.1,0.1,0.982,79.401
600.0 MHz,158.914,54.595,1.0,6.5,5.0,0.1,0.2,0.982,79.685
600.0 MHz,160.512,54.544,1.0,6.5,5.1,0.1,0.2,0.982,79.122
600.0 MHz,162.924,54.43,1.0,6.5,5.2,0.1,0.1,0.982,78.283
600.0 MHz,162.115,54.495,1.0,6.5,5.2,0.1,0.2,0.982,78.563
600.0 MHz,163.728,54.441,1.0,6.5,5.3,0.1,0.2,0.982,78.008
600.0 MHz,131.064,76.909,1.0,6.5,5.3,0.2,0.1,0.987,90.675
600.0 MHz,165.333,54.388,1.0,6.5,5.4,0.1,0.2,0.982,77.461
600.0 MHz,132.411,76.842,1.0,6.5,5.4,0.2,0.1,0.987,90.089
600.0 MHz,133.73,76.814,1.0,6.5,5.5,0.2,0.1,0.987,89.521
600.0 MHz,135.06,76.784,1.0,6.5,5.6,0.2,0.1,0.987,88.955
600.0 MHz,136.463,76.775,1.0,6.5,5.7,0.2,0.1,0.987,88.362
600.0 MHz,137.801,76.757,1.0,6.5,5.8,0.2,0.1,0.987,87.804
600.0 MHz,139.147,76.749,1.0,6.5,5.9,0.2,0.1,0.987,87.247
600.0 MHz,154.176,67.571,1.0,6.5,6.0,0.15,0.2,0.985,81.4
600.0 MHz,139.827,76.792,1.0,6.5,6.0,0.2,0.2,0.987,86.968
600.0 MHz,166.115,67.27,1.0,6.5,6.8,0.15,0.2,0.986,77.201
600.0 MHz,150.779,76.442,1.0,6.5,6.8,0.2,0.2,0.987,82.666
600.0 MHz,178.03,66.836,1.0,6.5,7.6,0.15,0.2,0.986,73.363
600.0 MHz,190.774,66.228,1.0,6.5,8.4,0.15,0.2,0.986,69.607
600.0 MHz,203.567,65.795,1.0,6.5,9.2,0.15,0.2,0.986,66.162
600.0 MHz,161.343,54.408,1.0,6.6,5.0,0.1,0.1,0.982,78.831
600.0 MHz,160.515,54.512,1.0,6.6,5.0,0.1,0.2,0.982,79.121
600.0 MHz,162.118,54.461,1.0,6.6,5.1,0.1,0.2,0.982,78.562
600.0 MHz,164.558,54.308,1.0,6.6,5.2,0.1,0.1,0.982,77.724
600.0 MHz,163.726,54.412,1.0,6.6,5.2,0.1,0.2,0.982,78.008
600.0 MHz,165.343,54.356,1.0,6.6,5.3,0.1,0.2,0.982,77.458
600.0 MHz,132.393,76.851,1.0,6.6,5.3,0.2,0.1,0.987,90.097
600.0 MHz,166.953,54.304,1.0,6.6,5.4,0.1,0.2,0.982,76.916
600.0 MHz,133.734,76.795,1.0,6.6,5.4,0.2,0.1,0.987,89.52
600.0 MHz,135.06,76.767,1.0,6.6,5.5,0.2,0.1,0.987,88.955
600.0 MHz,136.321,76.585,1.0,6.6,5.6,0.2,0.1,0.987,88.422
600.0 MHz,137.807,76.712,1.0,6.6,5.7,0.2,0.1,0.987,87.801
600.0 MHz,139.148,76.689,1.0,6.6,5.8,0.2,0.1,0.987,87.247
600.0 MHz,140.498,76.681,1.0,6.6,5.9,0.2,0.1,0.987,86.694
600.0 MHz,162.957,54.339,1.0,6.7,5.0,0.1,0.1,0.982,78.272
600.0 MHz,162.154,54.389,1.0,6.7,5.0,0.1,0.2,0.982,78.55
600.0 MHz,163.761,54.339,1.0,6.7,5.1,0.1,0.2,0.982,77.996
600.0 MHz,166.181,54.239,1.0,6.7,5.2,0.1,0.1,0.982,77.175
600.0 MHz,165.373,54.288,1.0,6.7,5.2,0.1,0.2,0.982,77.448
600.0 MHz,166.995,54.236,1.0,6.7,5.3,0.1,0.2,0.982,76.902
600.0 MHz,133.717,76.808,1.0,6.7,5.3,0.2,0.1,0.987,89.527
600.0 MHz,168.61,54.183,1.0,6.7,5.4,0.1,0.2,0.982,76.366
600.0 MHz,135.063,76.751,1.0,6.7,5.4,0.2,0.1,0.987,88.953
600.0 MHz,136.361,76.641,1.0,6.7,5.5,0.2,0.1,0.987,88.405
600.0 MHz,137.667,76.519,1.0,6.7,5.6,0.2,0.1,0.987,87.859
600.0 MHz,139.147,76.665,1.0,6.7,5.7,0.2,0.1,0.987,87.247
600.0 MHz,140.493,76.644,1.0,6.7,5.8,0.2,0.1,0.987,86.697
600.0 MHz,141.846,76.633,1.0,6.7,5.9,0.2,0.1,0.987,86.148
600.0 MHz,164.623,54.457,1.0,6.8,5.0,0.1,0.1,0.982,77.702
600.0 MHz,163.807,54.524,1.0,6.8,5.0,0.1,0.2,0.982,77.981
600.0 MHz,165.419,54.472,1.0,6.8,5.1,0.1,0.2,0.982,77.432
600.0 MHz,167.857,54.354,1.0,6.8,5.2,0.1,0.1,0.982,76.615
600.0 MHz,167.036,54.421,1.0,6.8,5.2,0.1,0.2,0.982,76.889
600.0 MHz,168.663,54.366,1.0,6.8,5.3,0.1,0.2,0.982,76.348
600.0 MHz,135.08,76.758,1.0,6.8,5.3,0.2,0.1,0.987,88.946
600.0 MHz,170.282,54.31,1.0,6.8,5.4,0.1,0.2,0.982,75.817
600.0 MHz,136.429,76.7,1.0,6.8,5.4,0.2,0.1,0.987,88.377
600.0 MHz,137.77,76.658,1.0,6.8,5.5,0.2,0.1,0.987,87.817
600.0 MHz,139.11,76.623,1.0,6.8,5.6,0.2,0.1,0.987,87.262
600.0 MHz,140.527,76.61,1.0,6.8,5.7,0.2,0.1,0.987,86.682
600.0 MHz,141.928,76.54,1.0,6.8,5.8,0.2,0.1,0.987,86.115
600.0 MHz,143.235,76.576,1.0,6.8,5.9,0.2,0.1,0.987,85.591
600.0 MHz,166.245,54.374,1.0,6.9,5.0,0.1,0.1,0.982,77.154
600.0 MHz,165.431,54.443,1.0,6.9,5.0,0.1,0.2,0.982,77.428
600.0 MHz,167.048,54.39,1.0,6.9,5.1,0.1,0.2,0.982,76.885
600.0 MHz,169.488,54.271,1.0,6.9,5.2,0.1,0.1,0.982,76.077
600.0 MHz,168.669,54.339,1.0,6.9,5.2,0.1,0.2,0.982,76.346
600.0 MHz,170.301,54.284,1.0,6.9,5.3,0.1,0.2,0.982,75.811
600.0 MHz,136.431,76.684,1.0,6.9,5.3,0.2,0.1,0.987,88.376
600.0 MHz,171.924,54.228,1.0,6.9,5.4,0.1,0.2,0.982,75.284
600.0 MHz,137.783,76.622,1.0,6.9,5.4,0.2,0.1,0.987,87.811
600.0 MHz,139.129,76.584,1.0,6.9,5.5,0.2,0.1,0.987,87.255
600.0 MHz,140.472,76.542,1.0,6.9,5.6,0.2,0.1,0.987,86.705
600.0 MHz,141.893,76.529,1.0,6.9,5.7,0.2,0.1,0.987,86.129
600.0 MHz,143.248,76.511,1.0,6.9,5.8,0.2,0.1,0.987,85.586
600.0 MHz,144.609,76.495,1.0,6.9,5.9,0.2,0.1,0.987,85.046
600.0 MHz,225.191,64.687,1.0,7.0,10.0,0.15,0.2,0.987,60.984
600.0 MHz,167.877,54.296,1.0,7.0,5.0,0.1,0.1,0.982,76.609
600.0 MHz,167.056,54.367,1.0,7.0,5.0,0.1,0.2,0.982,76.882
600.0 MHz,168.677,54.314,1.0,7.0,5.1,0.1,0.2,0.982,76.344
600.0 MHz,171.13,54.193,1.0,7.0,5.2,0.1,0.1,0.982,75.541
600.0 MHz,170.304,54.263,1.0,7.0,5.2,0.1,0.2,0.982,75.81
600.0 MHz,171.939,54.207,1.0,7.0,5.3,0.1,0.2,0.982,75.279
600.0 MHz,137.777,76.626,1.0,7.0,5.3,0.2,0.1,0.987,87.814
