freq,L,Q,N,L1,L2,W,S,"mag(S(1,1))","phase(S(1,1))"
200.0 MHz,120.706,58.895,1.5,3.4,4.0,0.2,0.25,0.991,146.247
200.0 MHz,122.815,59.026,1.5,3.4,4.1,0.2,0.25,0.99,145.692
200.0 MHz,124.918,59.149,1.5,3.4,4.2,0.2,0.25,0.99,145.139
200.0 MHz,127.036,59.221,1.5,3.4,4.3,0.2,0.25,0.99,144.585
200.0 MHz,129.132,59.333,1.5,3.4,4.4,0.2,0.25,0.99,144.038
200.0 MHz,131.23,59.421,1.5,3.4,4.5,0.2,0.25,0.99,143.492
200.0 MHz,133.413,59.621,1.5,3.4,4.6,0.2,0.25,0.99,142.926
200.0 MHz,135.52,59.656,1.5,3.4,4.7,0.2,0.25,0.99,142.381
200.0 MHz,137.624,59.751,1.5,3.4,4.8,0.2,0.25,0.99,141.839
200.0 MHz,135.96,59.056,1.5,3.4,4.9,0.2,0.3,0.99,142.268
200.0 MHz,120.986,64.776,1.5,3.4,4.9,0.25,0.3,0.991,146.173
200.0 MHz,138.033,59.146,1.5,3.4,5.0,0.2,0.3,0.99,141.734
200.0 MHz,122.906,64.873,1.5,3.4,5.0,0.25,0.3,0.991,145.668
200.0 MHz,123.996,44.024,1.5,3.5,2.0,0.1,0.1,,
200.0 MHz,82.349,55.5,1.5,3.5,2.0,0.2,0.2,0.993,156.613
200.0 MHz,84.704,55.975,1.5,3.5,2.1,0.2,0.2,0.993,155.964
200.0 MHz,129.816,44.253,1.5,3.5,2.2,0.1,0.1,0.987,143.859
200.0 MHz,132.824,44.762,1.5,3.5,2.3,0.1,0.1,0.987,143.078
200.0 MHz,91.668,57.085,1.5,3.5,2.4,0.2,0.2,0.992,154.052
200.0 MHz,138.656,45.238,1.5,3.5,2.5,0.1,0.1,0.986,141.573
200.0 MHz,90.725,56.41,1.5,3.5,2.5,0.2,0.25,0.992,154.31
200.0 MHz,81.872,61.868,1.5,3.5,2.5,0.25,0.2,0.994,156.745
200.0 MHz,92.926,56.667,1.5,3.5,2.6,0.2,0.25,0.992,153.708
200.0 MHz,83.962,62.205,1.5,3.5,2.6,0.25,0.2,0.994,156.168
200.0 MHz,95.088,56.944,1.5,3.5,2.7,0.2,0.25,0.992,153.118
200.0 MHz,86.037,62.516,1.5,3.5,2.7,0.25,0.2,0.993,155.597
200.0 MHz,97.318,57.221,1.5,3.5,2.8,0.2,0.25,0.992,152.512
200.0 MHz,88.197,62.902,1.5,3.5,2.8,0.25,0.2,0.993,155.003
200.0 MHz,99.467,57.435,1.5,3.5,2.9,0.2,0.25,0.992,151.928
200.0 MHz,90.16,63.105,1.5,3.5,2.9,0.25,0.2,0.993,154.465
200.0 MHz,152.794,45.619,1.5,3.5,3.0,0.1,0.1,0.985,137.983
200.0 MHz,101.619,57.656,1.5,3.5,3.0,0.2,0.25,0.992,151.346
200.0 MHz,92.301,63.362,1.5,3.5,3.0,0.25,0.2,0.993,153.879
200.0 MHz,103.751,57.899,1.5,3.5,3.1,0.2,0.25,0.992,150.77
200.0 MHz,94.325,63.549,1.5,3.5,3.1,0.25,0.2,0.993,153.326
200.0 MHz,105.903,58.014,1.5,3.5,3.2,0.2,0.25,0.991,150.19
200.0 MHz,96.356,63.7,1.5,3.5,3.2,0.25,0.2,0.993,152.773
200.0 MHz,108.02,58.17,1.5,3.5,3.3,0.2,0.25,0.991,149.622
200.0 MHz,98.384,63.907,1.5,3.5,3.3,0.25,0.2,0.993,152.222
200.0 MHz,110.146,58.366,1.5,3.5,3.4,0.2,0.25,0.991,149.052
200.0 MHz,100.396,64.18,1.5,3.5,3.4,0.25,0.2,0.993,151.677
200.0 MHz,166.895,46.139,1.5,3.5,3.5,0.1,0.1,0.985,134.486
200.0 MHz,112.341,58.529,1.5,3.5,3.5,0.2,0.25,0.991,148.466
200.0 MHz,102.415,64.519,1.5,3.5,3.5,0.25,0.2,0.993,151.131
200.0 MHz,114.446,58.714,1.5,3.5,3.6,0.2,0.25,0.991,147.905
200.0 MHz,104.431,64.675,1.5,3.5,3.6,0.25,0.2,0.992,150.587
200.0 MHz,116.573,58.842,1.5,3.5,3.7,0.2,0.25,0.991,147.34
200.0 MHz,106.464,64.784,1.5,3.5,3.7,0.25,0.2,0.992,150.04
200.0 MHz,118.675,58.942,1.5,3.5,3.8,0.2,0.25,0.991,146.784
200.0 MHz,120.837,59.097,1.5,3.5,3.9,0.2,0.25,0.991,146.213
200.0 MHz,122.957,59.23,1.5,3.5,4.0,0.2,0.25,0.991,145.654
200.0 MHz,125.071,59.356,1.5,3.5,4.1,0.2,0.25,0.99,145.099
200.0 MHz,127.178,59.474,1.5,3.5,4.2,0.2,0.25,0.99,144.548
200.0 MHz,129.3,59.542,1.5,3.5,4.3,0.2,0.25,0.99,143.994
200.0 MHz,131.401,59.653,1.5,3.5,4.4,0.2,0.25,0.99,143.448
200.0 MHz,133.503,59.733,1.5,3.5,4.5,0.2,0.25,0.99,142.903
200.0 MHz,135.691,59.929,1.5,3.5,4.6,0.2,0.25,0.99,142.337
200.0 MHz,137.803,59.962,1.5,3.5,4.7,0.2,0.25,0.99,141.793
200.0 MHz,139.911,60.054,1.5,3.5,4.8,0.2,0.25,0.99,141.252
200.0 MHz,138.158,59.183,1.5,3.5,4.9,0.2,0.3,0.99,141.702
200.0 MHz,123.012,64.903,1.5,3.5,4.9,0.25,0.3,0.991,145.64
200.0 MHz,140.236,59.269,1.5,3.5,5.0,0.2,0.3,0.989,141.169
200.0 MHz,124.936,64.998,1.5,3.5,5.0,0.25,0.3,0.991,145.135
200.0 MHz,126.754,44.245,1.5,3.6,2.0,0.1,0.1,,
200.0 MHz,84.421,55.614,1.5,3.6,2.0,0.2,0.2,0.993,156.042
200.0 MHz,86.792,56.083,1.5,3.6,2.1,0.2,0.2,0.993,155.389
200.0 MHz,132.604,44.487,1.5,3.6,2.2,0.1,0.1,0.987,143.135
200.0 MHz,135.622,44.982,1.5,3.6,2.3,0.1,0.1,0.987,142.354
200.0 MHz,93.796,57.196,1.5,3.6,2.4,0.2,0.2,0.992,153.471
200.0 MHz,92.797,56.559,1.5,3.6,2.5,0.2,0.25,0.992,153.743
200.0 MHz,83.809,62.095,1.5,3.6,2.5,0.25,0.2,0.994,156.21
200.0 MHz,95.008,56.814,1.5,3.6,2.6,0.2,0.25,0.992,153.14
200.0 MHz,85.909,62.425,1.5,3.6,2.6,0.25,0.2,0.993,155.632
200.0 MHz,97.18,57.089,1.5,3.6,2.7,0.2,0.25,0.992,152.549
200.0 MHz,87.996,62.728,1.5,3.6,2.7,0.25,0.2,0.993,155.058
200.0 MHz,99.415,57.367,1.5,3.6,2.8,0.2,0.25,0.992,151.942
200.0 MHz,90.164,63.104,1.5,3.6,2.8,0.25,0.2,0.993,154.464
200.0 MHz,101.574,57.566,1.5,3.6,2.9,0.2,0.25,0.992,151.358
200.0 MHz,92.144,63.285,1.5,3.6,2.9,0.25,0.2,0.993,153.922
200.0 MHz,103.732,57.783,1.5,3.6,3.0,0.2,0.25,0.992,150.775
200.0 MHz,94.283,63.562,1.5,3.6,3.0,0.25,0.2,0.993,153.338
200.0 MHz,105.873,58.01,1.5,3.6,3.1,0.2,0.25,0.991,150.199
200.0 MHz,96.312,63.762,1.5,3.6,3.1,0.25,0.2,0.993,152.785
200.0 MHz,108.029,58.133,1.5,3.6,3.2,0.2,0.25,0.991,149.619
200.0 MHz,98.353,63.898,1.5,3.6,3.2,0.25,0.2,0.993,152.231
200.0 MHz,110.152,58.287,1.5,3.6,3.3,0.2,0.25,0.991,149.051
200.0 MHz,100.388,64.102,1.5,3.6,3.3,0.25,0.2,0.993,151.679
200.0 MHz,112.285,58.485,1.5,3.6,3.4,0.2,0.25,0.991,148.481
200.0 MHz,102.405,64.372,1.5,3.6,3.4,0.25,0.2,0.993,151.133
200.0 MHz,114.484,58.641,1.5,3.6,3.5,0.2,0.25,0.991,147.895
200.0 MHz,104.43,64.704,1.5,3.6,3.5,0.25,0.2,0.992,150.587
200.0 MHz,116.597,58.824,1.5,3.6,3.6,0.2,0.25,0.991,147.334
200.0 MHz,106.453,64.861,1.5,3.6,3.6,0.25,0.2,0.992,150.043
200.0 MHz,118.727,58.948,1.5,3.6,3.7,0.2,0.25,0.991,146.77
200.0 MHz,108.489,64.964,1.5,3.6,3.7,0.25,0.2,0.992,149.496
200.0 MHz,120.833,59.045,1.5,3.6,3.8,0.2,0.25,0.991,146.214
200.0 MHz,123.002,59.208,1.5,3.6,3.9,0.2,0.25,0.991,145.643
200.0 MHz,125.127,59.339,1.5,3.6,4.0,0.2,0.25,0.99,145.085
200.0 MHz,127.245,59.461,1.5,3.6,4.1,0.2,0.25,0.99,144.53
200.0 MHz,129.356,59.574,1.5,3.6,4.2,0.2,0.25,0.99,143.98
200.0 MHz,131.484,59.644,1.5,3.6,4.3,0.2,0.25,0.99,143.426
200.0 MHz,133.589,59.75,1.5,3.6,4.4,0.2,0.25,0.99,142.881
200.0 MHz,135.695,59.829,1.5,3.6,4.5,0.2,0.25,0.99,142.336
200.0 MHz,137.887,60.024,1.5,3.6,4.6,0.2,0.25,0.99,141.772
200.0 MHz,140.002,60.052,1.5,3.6,4.7,0.2,0.25,0.99,141.229
200.0 MHz,142.115,60.144,1.5,3.6,4.8,0.2,0.25,0.99,140.688
200.0 MHz,140.385,59.472,1.5,3.6,4.9,0.2,0.3,0.99,141.131
200.0 MHz,125.036,65.01,1.5,3.6,4.9,0.25,0.3,0.991,145.109
200.0 MHz,142.467,59.559,1.5,3.6,5.0,0.2,0.3,0.989,140.598
200.0 MHz,126.965,65.104,1.5,3.6,5.0,0.25,0.3,0.991,144.604
200.0 MHz,129.456,44.271,1.5,3.7,2.0,0.1,0.1,,
200.0 MHz,86.483,55.725,1.5,3.7,2.0,0.2,0.2,0.993,155.474
200.0 MHz,88.873,56.198,1.5,3.7,2.1,0.2,0.2,0.992,154.817
200.0 MHz,135.327,44.511,1.5,3.7,2.2,0.1,0.1,0.986,142.43
200.0 MHz,138.355,45.003,1.5,3.7,2.3,0.1,0.1,0.986,141.65
200.0 MHz,95.916,57.296,1.5,3.7,2.4,0.2,0.2,0.992,152.893
200.0 MHz,94.886,56.674,1.5,3.7,2.5,0.2,0.25,0.992,153.173
200.0 MHz,85.772,62.229,1.5,3.7,2.5,0.25,0.2,0.993,155.67
200.0 MHz,97.107,56.929,1.5,3.7,2.6,0.2,0.25,0.992,152.569
200.0 MHz,87.883,62.562,1.5,3.7,2.6,0.25,0.2,0.993,155.089
200.0 MHz,99.288,57.2,1.5,3.7,2.7,0.2,0.25,0.992,151.977
200.0 MHz,89.979,62.857,1.5,3.7,2.7,0.25,0.2,0.993,154.514
200.0 MHz,101.533,57.481,1.5,3.7,2.8,0.2,0.25,0.992,151.369
200.0 MHz,92.155,63.244,1.5,3.7,2.8,0.25,0.2,0.993,153.919
200.0 MHz,103.698,57.676,1.5,3.7,2.9,0.2,0.25,0.992,150.784
200.0 MHz,94.138,63.404,1.5,3.7,2.9,0.25,0.2,0.993,153.377
200.0 MHz,105.863,57.888,1.5,3.7,3.0,0.2,0.25,0.991,150.201
200.0 MHz,96.291,63.687,1.5,3.7,3.0,0.25,0.2,0.993,152.791
200.0 MHz,108.01,58.13,1.5,3.7,3.1,0.2,0.25,0.991,149.624
200.0 MHz,98.33,63.876,1.5,3.7,3.1,0.25,0.2,0.993,152.237
200.0 MHz,110.171,58.242,1.5,3.7,3.2,0.2,0.25,0.991,149.046
200.0 MHz,100.372,64.022,1.5,3.7,3.2,0.25,0.2,0.993,151.683
200.0 MHz,112.304,58.39,1.5,3.7,3.3,0.2,0.25,0.991,148.476
200.0 MHz,102.415,64.224,1.5,3.7,3.3,0.25,0.2,0.993,151.131
200.0 MHz,114.442,58.581,1.5,3.7,3.4,0.2,0.25,0.991,147.906
200.0 MHz,104.439,64.489,1.5,3.7,3.4,0.25,0.2,0.992,150.585
200.0 MHz,116.645,58.734,1.5,3.7,3.5,0.2,0.25,0.991,147.321
200.0 MHz,106.468,64.812,1.5,3.7,3.5,0.25,0.2,0.992,150.039
200.0 MHz,118.761,58.911,1.5,3.7,3.6,0.2,0.25,0.991,146.761
200.0 MHz,108.495,64.966,1.5,3.7,3.6,0.25,0.2,0.992,149.494
200.0 MHz,120.902,59.032,1.5,3.7,3.7,0.2,0.25,0.991,146.195
200.0 MHz,110.537,65.064,1.5,3.7,3.7,0.25,0.2,0.992,148.948
200.0 MHz,123.01,59.133,1.5,3.7,3.8,0.2,0.25,0.991,145.64
200.0 MHz,125.182,59.293,1.5,3.7,3.9,0.2,0.25,0.99,145.07
200.0 MHz,127.312,59.422,1.5,3.7,4.0,0.2,0.25,0.99,144.513
200.0 MHz,129.435,59.544,1.5,3.7,4.1,0.2,0.25,0.99,143.959
200.0 MHz,131.551,59.657,1.5,3.7,4.2,0.2,0.25,0.99,143.409
200.0 MHz,133.682,59.722,1.5,3.7,4.3,0.2,0.25,0.99,142.856
200.0 MHz,135.792,59.828,1.5,3.7,4.4,0.2,0.25,0.99,142.311
200.0 MHz,137.902,59.908,1.5,3.7,4.5,0.2,0.25,0.99,141.768
200.0 MHz,140.099,60.098,1.5,3.7,4.6,0.2,0.25,0.99,141.204
200.0 MHz,142.218,60.126,1.5,3.7,4.7,0.2,0.25,0.99,140.662
200.0 MHz,142.574,59.506,1.5,3.7,4.9,0.2,0.3,0.989,140.571
200.0 MHz,127.06,65.32,1.5,3.7,4.9,0.25,0.3,0.991,144.579
200.0 MHz,144.66,59.589,1.5,3.7,5.0,0.2,0.3,0.989,140.039
200.0 MHz,128.994,65.411,1.5,3.7,5.0,0.25,0.3,0.991,144.074
200.0 MHz,132.151,44.299,1.5,3.8,2.0,0.1,0.1,,
200.0 MHz,88.521,55.862,1.5,3.8,2.0,0.2,0.2,0.992,154.914
200.0 MHz,138.045,44.536,1.5,3.8,2.2,0.1,0.1,0.986,141.73
200.0 MHz,141.083,45.023,1.5,3.8,2.3,0.1,0.1,0.986,140.951
200.0 MHz,98.008,57.424,1.5,3.8,2.4,0.2,0.2,0.992,152.324
200.0 MHz,96.968,56.773,1.5,3.8,2.5,0.2,0.25,0.992,152.607
200.0 MHz,87.568,62.462,1.5,3.8,2.5,0.25,0.2,0.993,155.176
200.0 MHz,99.198,57.028,1.5,3.8,2.6,0.2,0.25,0.992,152.001
200.0 MHz,89.728,62.717,1.5,3.8,2.6,0.25,0.2,0.993,154.583
200.0 MHz,101.387,57.294,1.5,3.8,2.7,0.2,0.25,0.992,151.408
200.0 MHz,91.829,63.018,1.5,3.8,2.7,0.25,0.2,0.993,154.008
200.0 MHz,103.641,57.575,1.5,3.8,2.8,0.2,0.25,0.992,150.8
200.0 MHz,94.0,63.471,1.5,3.8,2.8,0.25,0.2,0.993,153.415
200.0 MHz,105.815,57.77,1.5,3.8,2.9,0.2,0.25,0.991,150.214
200.0 MHz,96.004,63.576,1.5,3.8,2.9,0.25,0.2,0.993,152.869
200.0 MHz,107.987,57.977,1.5,3.8,3.0,0.2,0.25,0.991,149.631
200.0 MHz,98.156,63.869,1.5,3.8,3.0,0.25,0.2,0.993,152.284
200.0 MHz,110.139,58.219,1.5,3.8,3.1,0.2,0.25,0.991,149.054
200.0 MHz,100.188,64.118,1.5,3.8,3.1,0.25,0.2,0.993,151.733
200.0 MHz,112.31,58.32,1.5,3.8,3.2,0.2,0.25,0.991,148.474
200.0 MHz,102.105,64.339,1.5,3.8,3.2,0.25,0.2,0.993,151.214
200.0 MHz,114.445,58.471,1.5,3.8,3.3,0.2,0.25,0.991,147.905
200.0 MHz,104.15,64.505,1.5,3.8,3.3,0.25,0.2,0.992,150.663
200.0 MHz,116.556,58.606,1.5,3.8,3.4,0.2,0.25,0.991,147.345
200.0 MHz,106.135,64.682,1.5,3.8,3.4,0.25,0.2,0.992,150.128
200.0 MHz,118.797,58.811,1.5,3.8,3.5,0.2,0.25,0.991,146.751
200.0 MHz,108.199,65.081,1.5,3.8,3.5,0.25,0.2,0.992,149.574
200.0 MHz,120.918,58.989,1.5,3.8,3.6,0.2,0.25,0.991,146.191
200.0 MHz,110.22,65.243,1.5,3.8,3.6,0.25,0.2,0.992,149.033
200.0 MHz,123.055,59.12,1.5,3.8,3.7,0.2,0.25,0.99,145.629
200.0 MHz,112.243,65.413,1.5,3.8,3.7,0.25,0.2,0.992,148.492
200.0 MHz,125.176,59.204,1.5,3.8,3.8,0.2,0.25,0.99,145.072
200.0 MHz,127.353,59.366,1.5,3.8,3.9,0.2,0.25,0.99,144.502
200.0 MHz,129.487,59.491,1.5,3.8,4.0,0.2,0.25,0.99,143.946
200.0 MHz,131.614,59.609,1.5,3.8,4.1,0.2,0.25,0.99,143.392
200.0 MHz,133.735,59.723,1.5,3.8,4.2,0.2,0.25,0.99,142.843
200.0 MHz,135.87,59.79,1.5,3.8,4.3,0.2,0.25,0.99,142.291
200.0 MHz,137.984,59.891,1.5,3.8,4.4,0.2,0.25,0.99,141.747
200.0 MHz,140.066,59.921,1.5,3.8,4.5,0.2,0.25,0.99,141.212
200.0 MHz,142.301,60.155,1.5,3.8,4.6,0.2,0.25,0.99,140.64
200.0 MHz,144.422,60.187,1.5,3.8,4.7,0.2,0.25,0.989,140.1
200.0 MHz,144.739,59.585,1.5,3.8,4.9,0.2,0.3,0.989,140.019
200.0 MHz,128.59,65.647,1.5,3.8,4.9,0.25,0.3,0.991,144.179
200.0 MHz,146.83,59.671,1.5,3.8,5.0,0.2,0.3,0.989,139.488
200.0 MHz,130.517,65.742,1.5,3.8,5.0,0.25,0.3,0.991,143.678
200.0 MHz,134.874,44.347,1.5,3.9,2.0,0.1,0.1,,
200.0 MHz,90.652,56.012,1.5,3.9,2.0,0.2,0.2,0.992,154.33
200.0 MHz,140.767,44.555,1.5,3.9,2.2,0.1,0.1,0.986,141.032
200.0 MHz,143.84,45.058,1.5,3.9,2.3,0.1,0.1,0.986,140.247
200.0 MHz,100.193,57.568,1.5,3.9,2.4,0.2,0.2,0.992,151.732
200.0 MHz,99.092,56.911,1.5,3.9,2.5,0.2,0.25,0.992,152.03
200.0 MHz,89.427,62.88,1.5,3.9,2.5,0.25,0.2,0.993,154.666
200.0 MHz,101.331,57.162,1.5,3.9,2.6,0.2,0.25,0.992,151.424
200.0 MHz,91.568,63.156,1.5,3.9,2.6,0.25,0.2,0.993,154.079
200.0 MHz,103.528,57.426,1.5,3.9,2.7,0.2,0.25,0.992,150.83
200.0 MHz,93.673,63.458,1.5,3.9,2.7,0.25,0.2,0.993,153.504
200.0 MHz,105.789,57.696,1.5,3.9,2.8,0.2,0.25,0.991,150.221
200.0 MHz,95.839,63.909,1.5,3.9,2.8,0.25,0.2,0.993,152.914
200.0 MHz,107.968,57.887,1.5,3.9,2.9,0.2,0.25,0.991,149.636
200.0 MHz,97.84,64.003,1.5,3.9,2.9,0.25,0.2,0.993,152.37
200.0 MHz,110.147,58.091,1.5,3.9,3.0,0.2,0.25,0.991,149.052
200.0 MHz,100.005,64.29,1.5,3.9,3.0,0.25,0.2,0.993,151.783
200.0 MHz,112.306,58.325,1.5,3.9,3.1,0.2,0.25,0.991,148.475
200.0 MHz,102.037,64.47,1.5,3.9,3.1,0.25,0.2,0.993,151.233
200.0 MHz,114.482,58.432,1.5,3.9,3.2,0.2,0.25,0.991,147.896
200.0 MHz,104.095,64.643,1.5,3.9,3.2,0.25,0.2,0.992,150.677
200.0 MHz,116.622,58.58,1.5,3.9,3.3,0.2,0.25,0.991,147.327
200.0 MHz,106.147,64.798,1.5,3.9,3.3,0.25,0.2,0.992,150.125
200.0 MHz,118.835,58.786,1.5,3.9,3.4,0.2,0.25,0.991,146.741
200.0 MHz,108.18,65.06,1.5,3.9,3.4,0.25,0.2,0.992,149.579
200.0 MHz,120.987,58.919,1.5,3.9,3.5,0.2,0.25,0.991,146.173
200.0 MHz,110.209,65.377,1.5,3.9,3.5,0.25,0.2,0.992,149.036
200.0 MHz,123.113,59.094,1.5,3.9,3.6,0.2,0.25,0.99,145.613
200.0 MHz,112.236,65.537,1.5,3.9,3.6,0.25,0.2,0.992,148.494
200.0 MHz,125.26,59.217,1.5,3.9,3.7,0.2,0.25,0.99,145.05
200.0 MHz,114.262,65.696,1.5,3.9,3.7,0.25,0.2,0.992,147.954
200.0 MHz,127.378,59.302,1.5,3.9,3.8,0.2,0.25,0.99,144.496
200.0 MHz,129.565,59.454,1.5,3.9,3.9,0.2,0.25,0.99,143.925
200.0 MHz,131.7,59.586,1.5,3.9,4.0,0.2,0.25,0.99,143.37
200.0 MHz,133.831,59.703,1.5,3.9,4.1,0.2,0.25,0.99,142.818
200.0 MHz,135.955,59.812,1.5,3.9,4.2,0.2,0.25,0.99,142.269
200.0 MHz,138.093,59.873,1.5,3.9,4.3,0.2,0.25,0.99,141.719
200.0 MHz,140.211,59.98,1.5,3.9,4.4,0.2,0.25,0.99,141.175
200.0 MHz,142.33,60.055,1.5,3.9,4.5,0.2,0.25,0.989,140.633
200.0 MHz,144.535,60.242,1.5,3.9,4.6,0.2,0.25,0.989,140.071
200.0 MHz,146.661,60.268,1.5,3.9,4.7,0.2,0.25,0.989,139.531
200.0 MHz,146.904,59.638,1.5,3.9,4.9,0.2,0.3,0.989,139.47
200.0 MHz,130.616,65.71,1.5,3.9,4.9,0.25,0.3,0.991,143.652
200.0 MHz,148.997,59.722,1.5,3.9,5.0,0.2,0.3,0.989,138.94
200.0 MHz,132.547,65.805,1.5,3.9,5.0,0.25,0.3,0.991,143.15
200.0 MHz,137.737,44.895,1.5,4.0,2.0,0.1,0.1,,
200.0 MHz,92.701,56.156,1.5,4.0,2.0,0.2,0.2,0.992,153.77
200.0 MHz,143.674,45.122,1.5,4.0,2.2,0.1,0.1,0.986,140.289
200.0 MHz,146.735,45.58,1.5,4.0,2.3,0.1,0.1,0.986,139.511
200.0 MHz,102.296,57.699,1.5,4.0,2.4,0.2,0.2,0.992,151.163
200.0 MHz,152.654,46.006,1.5,4.0,2.5,0.1,0.1,0.986,138.018
200.0 MHz,101.174,57.022,1.5,4.0,2.5,0.2,0.25,0.992,151.466
200.0 MHz,91.401,62.987,1.5,4.0,2.5,0.25,0.2,0.993,154.125
200.0 MHz,103.423,57.27,1.5,4.0,2.6,0.2,0.25,0.992,150.858
200.0 MHz,93.581,63.232,1.5,4.0,2.6,0.25,0.2,0.993,153.529
200.0 MHz,105.629,57.534,1.5,4.0,2.7,0.2,0.25,0.991,150.264
200.0 MHz,95.699,63.525,1.5,4.0,2.7,0.25,0.2,0.993,152.952
200.0 MHz,107.898,57.801,1.5,4.0,2.8,0.2,0.25,0.991,149.654
200.0 MHz,97.887,63.963,1.5,4.0,2.8,0.25,0.2,0.993,152.357
200.0 MHz,110.085,57.99,1.5,4.0,2.9,0.2,0.25,0.991,149.069
200.0 MHz,99.893,64.085,1.5,4.0,2.9,0.25,0.2,0.993,151.813
200.0 MHz,166.961,46.334,1.5,4.0,3.0,0.1,0.1,0.985,134.469
200.0 MHz,112.27,58.192,1.5,4.0,3.0,0.2,0.25,0.991,148.485
200.0 MHz,102.068,64.356,1.5,4.0,3.0,0.25,0.2,0.993,151.225
200.0 MHz,114.436,58.427,1.5,4.0,3.1,0.2,0.25,0.991,147.908
200.0 MHz,104.115,64.586,1.5,4.0,3.1,0.25,0.2,0.992,150.672
200.0 MHz,116.618,58.533,1.5,4.0,3.2,0.2,0.25,0.991,147.328
200.0 MHz,106.18,64.713,1.5,4.0,3.2,0.25,0.2,0.992,150.116
200.0 MHz,118.762,58.674,1.5,4.0,3.3,0.2,0.25,0.991,146.76
200.0 MHz,108.237,64.895,1.5,4.0,3.3,0.25,0.2,0.992,149.564
200.0 MHz,120.916,58.857,1.5,4.0,3.4,0.2,0.25,0.991,146.192
200.0 MHz,110.139,65.204,1.5,4.0,3.4,0.25,0.2,0.992,149.054
200.0 MHz,181.199,46.786,1.5,4.0,3.5,0.1,0.1,0.984,131.027
200.0 MHz,123.139,59.008,1.5,4.0,3.5,0.2,0.25,0.99,145.606
200.0 MHz,112.172,65.516,1.5,4.0,3.5,0.25,0.2,0.992,148.511
200.0 MHz,125.268,59.179,1.5,4.0,3.6,0.2,0.25,0.99,145.048
200.0 MHz,114.204,65.668,1.5,4.0,3.6,0.25,0.2,0.992,147.97
200.0 MHz,127.42,59.301,1.5,4.0,3.7,0.2,0.25,0.99,144.485
200.0 MHz,116.235,65.832,1.5,4.0,3.7,0.25,0.2,0.992,147.43
200.0 MHz,129.544,59.389,1.5,4.0,3.8,0.2,0.25,0.99,143.931
200.0 MHz,131.73,59.544,1.5,4.0,3.9,0.2,0.25,0.99,143.362
200.0 MHz,133.874,59.667,1.5,4.0,4.0,0.2,0.25,0.99,142.807
200.0 MHz,136.008,59.782,1.5,4.0,4.1,0.2,0.25,0.99,142.255
200.0 MHz,138.136,59.889,1.5,4.0,4.2,0.2,0.25,0.99,141.708
200.0 MHz,140.279,59.951,1.5,4.0,4.3,0.2,0.25,0.99,141.158
200.0 MHz,142.4,60.053,1.5,4.0,4.4,0.2,0.25,0.989,140.615
200.0 MHz,144.522,60.127,1.5,4.0,4.5,0.2,0.25,0.989,140.074
200.0 MHz,146.731,60.31,1.5,4.0,4.6,0.2,0.25,0.989,139.513
200.0 MHz,148.861,60.335,1.5,4.0,4.7,0.2,0.25,0.989,138.974
200.0 MHz,149.121,59.713,1.5,4.0,4.9,0.2,0.3,0.989,138.908
200.0 MHz,132.687,65.891,1.5,4.0,4.9,0.25,0.3,0.991,143.114
200.0 MHz,151.218,59.796,1.5,4.0,5.0,0.2,0.3,0.989,138.38
200.0 MHz,134.622,65.983,1.5,4.0,5.0,0.25,0.3,0.991,142.614
200.0 MHz,140.443,44.934,1.5,4.1,2.0,0.1,0.1,,
200.0 MHz,94.756,56.299,1.5,4.1,2.0,0.2,0.2,0.992,153.209
200.0 MHz,146.402,45.159,1.5,4.1,2.2,0.1,0.1,0.986,139.596
200.0 MHz,149.474,45.612,1.5,4.1,2.3,0.1,0.1,0.986,138.818
200.0 MHz,104.406,57.836,1.5,4.1,2.4,0.2,0.2,0.992,150.594
200.0 MHz,103.247,57.146,1.5,4.1,2.5,0.2,0.25,0.992,150.906
200.0 MHz,93.407,62.949,1.5,4.1,2.5,0.25,0.2,0.993,153.577
200.0 MHz,105.505,57.392,1.5,4.1,2.6,0.2,0.25,0.991,150.298
200.0 MHz,95.557,63.263,1.5,4.1,2.6,0.25,0.2,0.993,152.991
200.0 MHz,107.719,57.654,1.5,4.1,2.7,0.2,0.25,0.991,149.702
200.0 MHz,97.712,63.474,1.5,4.1,2.7,0.25,0.2,0.993,152.405
200.0 MHz,109.996,57.918,1.5,4.1,2.8,0.2,0.25,0.991,149.092
200.0 MHz,99.906,63.932,1.5,4.1,2.8,0.25,0.2,0.993,151.81
200.0 MHz,112.191,58.109,1.5,4.1,2.9,0.2,0.25,0.991,148.506
200.0 MHz,101.914,64.077,1.5,4.1,2.9,0.25,0.2,0.993,151.266
200.0 MHz,114.383,58.311,1.5,4.1,3.0,0.2,0.25,0.991,147.922
200.0 MHz,104.106,64.351,1.5,4.1,3.0,0.25,0.2,0.992,150.675
200.0 MHz,116.554,58.538,1.5,4.1,3.1,0.2,0.25,0.991,147.345
200.0 MHz,106.169,64.552,1.5,4.1,3.1,0.25,0.2,0.992,150.119
200.0 MHz,118.741,58.64,1.5,4.1,3.2,0.2,0.25,0.991,146.766
200.0 MHz,108.245,64.695,1.5,4.1,3.2,0.25,0.2,0.992,149.562
200.0 MHz,120.893,58.785,1.5,4.1,3.3,0.2,0.25,0.991,146.198
200.0 MHz,110.305,64.882,1.5,4.1,3.3,0.25,0.2,0.992,149.01
200.0 MHz,123.051,58.964,1.5,4.1,3.4,0.2,0.25,0.99,145.63
